split,case_id,img_shape,mask_shape,mask_voxels,img_voxels,img_min,img_max,img_mean,img_std,img_unique,mask_min,mask_max,mask_mean,mask_std,mask_unique
train,BraTS-MEN-RT-0227-1_slice_067,"(256, 256)","(256, 256)",230,65536,-3.7566298988375446,8.689713348611814,-3.0709304333796243,1.556537783123494,91,0.0,1.0,0.003509521484375,0.0591371688815563,2
train,BraTS-MEN-RT-0066-1_slice_088,"(256, 256)","(256, 256)",1419,65536,-2.5058827903781533,9.708299292236084,-1.8434112709654382,1.249567023244419,567,0.0,1.0,0.0216522216796875,0.14554519221197645,2
train,BraTS-MEN-RT-0226-1_slice_048,"(256, 256)","(256, 256)",685,65536,-3.647413942078581,5.3431615135548585,-3.215354966934718,1.2028308513607808,496,0.0,1.0,0.0104522705078125,0.10170064183201605,2
train,BraTS-MEN-RT-0412-1_slice_126,"(256, 256)","(256, 256)",372,65536,-3.7774344424913964,6.532907948494481,-2.921098728501534,1.647166093357559,2043,0.0,1.0,0.00567626953125,0.07512688929709924,2
train,BraTS-MEN-RT-0037-1_slice_098,"(256, 256)","(256, 256)",437,65536,-2.5896953975121173,5.476635607336542,-1.9827342347294157,1.1080647449074845,16605,0.0,1.0,0.0066680908203125,0.08138567063755489,2
train,BraTS-MEN-RT-0456-1_slice_055,"(256, 256)","(256, 256)",157,65536,-2.571698504997066,8.004475441567065,-2.138932316062694,1.0928886973431287,3121,0.0,1.0,0.0023956298828125,0.04888650979848199,2
train,BraTS-MEN-RT-0452-1_slice_062,"(256, 256)","(256, 256)",201,65536,-3.253936898320168,9.66342211436686,-2.4024701659422067,1.5113232794134832,271,0.0,1.0,0.0030670166015625,0.05529565996286002,2
train,BraTS-MEN-RT-0582-1_slice_102,"(256, 256)","(256, 256)",258,65536,-3.4167254286712394,6.354860231140788,-2.4574234316961254,1.5748180412532498,201,0.0,1.0,0.003936767578125,0.06262004023602048,2
train,BraTS-MEN-RT-0447-1_slice_101,"(256, 256)","(256, 256)",328,65536,-2.563788215557471,11.902628884467074,-2.0102196663147582,1.1895910795527302,13343,0.0,1.0,0.0050048828125,0.07056793861615303,2
train,BraTS-MEN-RT-0463-1_slice_048,"(256, 256)","(256, 256)",82,65536,-4.239557041067059,4.8104702237689105,-3.991393260897115,0.8399816799091467,1408,0.0,1.0,0.001251220703125,0.03535046180571155,2
train,BraTS-MEN-RT-0387-1_slice_046,"(256, 256)","(256, 256)",729,65536,-1.7505315075103645,4.137844037645954,-1.593973880019182,0.4803879244378555,7663,0.0,1.0,0.0111236572265625,0.10488051047009851,2
train,BraTS-MEN-RT-0393-1_slice_072,"(256, 256)","(256, 256)",20,65536,-2.9259158004901775,4.953704667747793,-2.2127049530900633,1.3656171217971935,15498,0.0,1.0,0.00030517578125,0.017466615270067022,2
train,BraTS-MEN-RT-0392-1_slice_125,"(256, 256)","(256, 256)",334,65536,-3.298535986856687,6.688836851718425,-2.7017743924766977,1.3469149510278486,743,0.0,1.0,0.005096435546875,0.07120717584339059,2
train,BraTS-MEN-RT-0247-1_slice_125,"(256, 256)","(256, 256)",204,65536,-2.887926674600582,8.275405437730214,-2.3214410993269703,1.2066860032939748,304,0.0,1.0,0.00311279296875,0.055705506807529365,2
train,BraTS-MEN-RT-0037-1_slice_088,"(256, 256)","(256, 256)",1156,65536,-2.5896953975121173,5.910025775984102,-1.940561214734192,1.1880592981122429,16942,0.0,1.0,0.01763916015625,0.1316359380459309,2
train,BraTS-MEN-RT-0452-1_slice_072,"(256, 256)","(256, 256)",421,65536,-3.253936898320168,10.790169941018688,-2.346737248654568,1.6226501050489734,285,0.0,1.0,0.0064239501953125,0.07989169580876754,2
train,BraTS-MEN-RT-0247-1_slice_135,"(256, 256)","(256, 256)",719,65536,-2.887926674600582,7.094100452298384,-2.41929174157458,1.1986832329665023,332,0.0,1.0,0.0109710693359375,0.10416671720642612,2
train,BraTS-MEN-RT-0393-1_slice_062,"(256, 256)","(256, 256)",386,65536,-2.9259158004901775,5.789210530200869,-2.2421178434091544,1.3804304234191485,14289,0.0,1.0,0.005889892578125,0.07651929000940318,2
train,BraTS-MEN-RT-0387-1_slice_056,"(256, 256)","(256, 256)",349,65536,-1.7505315075103645,5.59593175448129,-1.459981913767977,0.7078658288821457,11656,0.0,1.0,0.0053253173828125,0.07278020594629295,2
train,BraTS-MEN-RT-0136-1_slice_036,"(256, 256)","(256, 256)",22,65536,-3.8059103545251984,7.230127928961178,-3.505707747254055,1.02627955823557,5774,0.0,1.0,0.000335693359375,0.018318861027462146,2
train,BraTS-MEN-RT-0452-1_slice_086,"(256, 256)","(256, 256)",31,65536,-3.253936898320168,9.46221714532189,-2.4480324821515858,1.4066612831745238,197,0.0,1.0,0.0004730224609375,0.021743935032301504,2
train,BraTS-MEN-RT-0023-1_slice_048,"(256, 256)","(256, 256)",301,65536,-3.03367179085035,9.547080712254541,-2.669196272403056,1.095371667594886,300,0.0,1.0,0.0045928955078125,0.06761509312769462,2
train,BraTS-MEN-RT-0342-1_slice_148,"(256, 256)","(256, 256)",32,65536,-3.2912370390848413,5.001176126102113,-3.1605887573221043,0.5904395718534721,868,0.0,1.0,0.00048828125,0.02209169145676488,2
train,BraTS-MEN-RT-0033-1_slice_133,"(256, 256)","(256, 256)",221,65536,-3.1538029022903094,8.41628761480297,-2.3653573564057955,1.4245418033469914,2728,0.0,1.0,0.0033721923828125,0.057972585774189865,2
train,BraTS-MEN-RT-0017-1_slice_102,"(256, 256)","(256, 256)",1935,65536,-2.9011801790828295,5.66362520900973,-2.104178535056298,1.4191821288801432,889,0.0,1.0,0.0295257568359375,0.16927488449029462,2
train,BraTS-MEN-RT-0003-1_slice_136,"(256, 256)","(256, 256)",685,65536,-2.624170646069217,4.681051870107337,-2.1771304529950912,1.0652032076103692,10675,0.0,1.0,0.0104522705078125,0.10170064183201605,2
train,BraTS-MEN-RT-0377-1_slice_155,"(256, 256)","(256, 256)",512,65536,-2.9510779671495038,5.3674060460179085,-2.747904537000215,0.907270121657301,2629,0.0,1.0,0.0078125,0.08804240366863003,2
train,BraTS-MEN-RT-0007-1_slice_111,"(256, 256)","(256, 256)",36,65536,-3.203355124948748,7.198777415841879,-2.452038551467135,1.4072795925472865,93,0.0,1.0,0.00054931640625,0.02343106181409252,2
train,BraTS-MEN-RT-0377-1_slice_145,"(256, 256)","(256, 256)",1001,65536,-2.9510779671495038,6.495657089599243,-2.445899446828115,1.2014285169123207,3405,0.0,1.0,0.0152740478515625,0.12264074084002705,2
train,BraTS-MEN-RT-0003-1_slice_126,"(256, 256)","(256, 256)",197,65536,-2.624170646069217,4.7714883962353785,-2.0682762091449765,1.1644003830215925,12839,0.0,1.0,0.0030059814453125,0.054744365197369284,2
train,BraTS-MEN-RT-0017-1_slice_112,"(256, 256)","(256, 256)",2555,65536,-2.9011801790828295,5.118842901715598,-2.1145855616240476,1.4740005477898044,958,0.0,1.0,0.0389862060546875,0.19356208769319716,2
train,BraTS-MEN-RT-0033-1_slice_123,"(256, 256)","(256, 256)",25,65536,-3.1538029022903094,8.273268440355567,-2.25938226133918,1.5081652137772434,2501,0.0,1.0,0.0003814697265625,0.01952752435436239,2
train,BraTS-MEN-RT-0063-1_slice_064,"(256, 256)","(256, 256)",362,65536,-3.4941472013138224,7.950810243268697,-2.6725354541437722,1.5271640436263112,170,0.0,1.0,0.005523681640625,0.07411592664035188,2
train,BraTS-MEN-RT-0217-1_slice_096,"(256, 256)","(256, 256)",235,65536,-1.8004391164365905,6.106806078124828,-1.3093764274307418,0.950370159676153,18825,0.0,1.0,0.0035858154296875,0.05977421983925608,2
train,BraTS-MEN-RT-0522-1_slice_146,"(256, 256)","(256, 256)",485,65536,-2.1984730915893858,6.552903503562777,-1.6963655205942496,1.0837047700043272,2380,0.0,1.0,0.0074005126953125,0.08570732236605585,2
train,BraTS-MEN-RT-0072-1_slice_120,"(256, 256)","(256, 256)",203,65536,-2.7550394076520686,6.262766017229061,-2.0338341385463767,1.348849919464004,16139,0.0,1.0,0.0030975341796875,0.05556923124979477,2
train,BraTS-MEN-RT-0193-1_slice_112,"(256, 256)","(256, 256)",231,65536,-3.0596971134790123,8.23695293048003,-2.6147002967887536,1.3100899079072281,812,0.0,1.0,0.0035247802734375,0.05926513475443624,2
train,BraTS-MEN-RT-0063-1_slice_074,"(256, 256)","(256, 256)",935,65536,-3.4941472013138224,6.025490299320236,-2.571013450208494,1.6284906786334938,159,0.0,1.0,0.0142669677734375,0.11858929717301303,2
train,BraTS-MEN-RT-0153-1_slice_198,"(256, 256)","(256, 256)",67,65536,-3.494135768748374,7.129342132513809,-2.6573682881691933,1.4930046639535905,594,0.0,1.0,0.0010223388671875,0.03195768593669038,2
train,BraTS-MEN-RT-0077-1_slice_138,"(256, 256)","(256, 256)",58,65536,-2.8675939090978857,8.892362103040542,-2.0681857736671145,1.426902947010994,644,0.0,1.0,0.000885009765625,0.02973594665282658,2
train,BraTS-MEN-RT-0522-1_slice_156,"(256, 256)","(256, 256)",643,65536,-2.1984730915893858,8.533895257571743,-1.7615509804246412,1.0877396360862563,2343,0.0,1.0,0.0098114013671875,0.09856539844387305,2
train,BraTS-MEN-RT-0141-1_slice_043,"(256, 256)","(256, 256)",1206,65536,-2.2332097144471326,6.363815037845925,-1.97245533813566,0.8437980723534089,2718,0.0,1.0,0.018402099609375,0.13440038072617816,2
train,BraTS-MEN-RT-0155-1_slice_077,"(256, 256)","(256, 256)",1349,65536,-3.23832684849159,8.062201296058504,-2.2428146732169116,1.6982423131321194,229,0.0,1.0,0.0205841064453125,0.14198732692448487,2
train,BraTS-MEN-RT-0478-1_slice_106,"(256, 256)","(256, 256)",85,65536,-2.860117795838347,8.246591470658048,-2.260885007880081,1.2940343375043906,931,0.0,1.0,0.0012969970703125,0.03599048303249209,2
train,BraTS-MEN-RT-0080-1_slice_077,"(256, 256)","(256, 256)",54,65536,-2.4358078545353536,4.917622614256358,-1.7862692566593212,1.2718714925422134,12390,0.0,1.0,0.000823974609375,0.028693129407893196,2
train,BraTS-MEN-RT-0174-1_slice_126,"(256, 256)","(256, 256)",163,65536,-3.2108763702428056,10.885558950696353,-2.8051973507294248,1.13165425555012,923,0.0,1.0,0.0024871826171875,0.04980960288755834,2
train,BraTS-MEN-RT-0160-1_slice_112,"(256, 256)","(256, 256)",120,65536,-3.4859868913602106,9.746011698452886,-2.781906222446205,1.6968808097504542,1249,0.0,1.0,0.0018310546875,0.04275163068505556,2
train,BraTS-MEN-RT-0321-1_slice_085,"(256, 256)","(256, 256)",292,65536,-3.5695764989282806,9.922617744594168,-2.8435339796892025,1.5262589623128482,863,0.0,1.0,0.00445556640625,0.06660115865545806,2
train,BraTS-MEN-RT-0458-1_slice_100,"(256, 256)","(256, 256)",2840,65536,-3.157543723107718,7.716948642329326,-2.2636716382227515,1.6358812582674374,1567,0.0,1.0,0.0433349609375,0.20361002455194918,2
train,BraTS-MEN-RT-0161-1_slice_045,"(256, 256)","(256, 256)",420,65536,-3.182076205315235,11.202513000416179,-2.508435756988132,1.4470079453657716,12268,0.0,1.0,0.00640869140625,0.0797973688833752,2
train,BraTS-MEN-RT-0230-1_slice_140,"(256, 256)","(256, 256)",1499,65536,-2.969468094431282,8.76221784121325,-2.2782595286964,1.3745687594978382,1000,0.0,1.0,0.0228729248046875,0.14949834151443492,2
train,BraTS-MEN-RT-0084-1_slice_138,"(256, 256)","(256, 256)",1132,65536,-2.8954495329901384,7.389009761836465,-2.4952070521496594,1.1409962115186842,256,0.0,1.0,0.01727294921875,0.13028658581771374,2
train,BraTS-MEN-RT-0081-1_slice_058,"(256, 256)","(256, 256)",1826,65536,-2.150703314777239,5.178387097904899,-1.5290372785111277,1.2416420534605308,259,0.0,1.0,0.027862548828125,0.1645789391171463,2
train,BraTS-MEN-RT-0458-1_slice_078,"(256, 256)","(256, 256)",267,65536,-3.157543723107718,7.783692567413113,-2.384504751918546,1.3514867600859242,1094,0.0,1.0,0.0040740966796875,0.06369849618265772,2
train,BraTS-MEN-RT-0479-1_slice_129,"(256, 256)","(256, 256)",750,65536,-2.7180002437302577,5.796526200327592,-2.040645253961319,1.2626451806419614,16585,0.0,1.0,0.011444091796875,0.10636317294919186,2
train,BraTS-MEN-RT-0424-1_slice_150,"(256, 256)","(256, 256)",595,65536,-2.934975282224234,8.69972697528995,-2.313139138814921,1.367022211748165,1200,0.0,1.0,0.0090789794921875,0.09485015352421913,2
train,BraTS-MEN-RT-0314-1_slice_098,"(256, 256)","(256, 256)",824,65536,-3.0413616908436376,8.16316618697598,-2.1394805636055656,1.5191527410431689,2780,0.0,1.0,0.0125732421875,0.11142331788451855,2
train,BraTS-MEN-RT-0230-1_slice_150,"(256, 256)","(256, 256)",887,65536,-2.969468094431282,7.547150369307209,-2.239268701772482,1.3790517556679667,970,0.0,1.0,0.0135345458984375,0.11554809373486258,2
train,BraTS-MEN-RT-0458-1_slice_110,"(256, 256)","(256, 256)",2727,65536,-3.157543723107718,6.372535294213041,-2.3248596325576907,1.5925719588917002,1546,0.0,1.0,0.0416107177734375,0.19969793674401554,2
train,BraTS-MEN-RT-0448-1_slice_113,"(256, 256)","(256, 256)",186,65536,-2.6754189858138586,8.3671216939384,-2.129701757991783,1.1077453229288967,2251,0.0,1.0,0.002838134765625,0.053198493932414576,2
train,BraTS-MEN-RT-0155-1_slice_067,"(256, 256)","(256, 256)",1194,65536,-3.23832684849159,7.852154304524115,-2.343767412577417,1.619982700272401,235,0.0,1.0,0.018218994140625,0.13374252275596146,2
train,BraTS-MEN-RT-0141-1_slice_053,"(256, 256)","(256, 256)",1431,65536,-2.2332097144471326,7.905366076390467,-1.762232755084109,1.1190092031020256,3523,0.0,1.0,0.0218353271484375,0.14614563160340513,2
train,BraTS-MEN-RT-0225-1_slice_033,"(256, 256)","(256, 256)",25,65536,-2.9332745523997112,3.367833802751008,-2.6533914786380572,0.657841780610302,6197,0.0,1.0,0.0003814697265625,0.01952752435436239,2
train,BraTS-MEN-RT-0174-1_slice_136,"(256, 256)","(256, 256)",220,65536,-3.2108763702428056,10.390113703499166,-2.571654225237027,1.5287957099016525,1336,0.0,1.0,0.00335693359375,0.057841720155932023,2
train,BraTS-MEN-RT-0588-1_slice_070,"(256, 256)","(256, 256)",167,65536,-3.4448044243182063,6.729863623258808,-2.82843658293201,1.4566908994390348,2851,0.0,1.0,0.0025482177734375,0.050415517051961664,2
train,BraTS-MEN-RT-0249-1_slice_118,"(256, 256)","(256, 256)",251,65536,-3.8676602714984103,4.801324558275384,-3.0454560018763033,1.631414457705416,504,0.0,1.0,0.0038299560546875,0.061768013496523125,2
train,BraTS-MEN-RT-0154-1_slice_048,"(256, 256)","(256, 256)",170,65536,-2.6014115957851818,8.800840609361053,-2.0455565865009655,1.2031876606950158,14012,0.0,1.0,0.002593994140625,0.05086516819025966,2
train,BraTS-MEN-RT-0479-1_slice_139,"(256, 256)","(256, 256)",805,65536,-2.7180002437302577,5.661575093917493,-2.1182517876155624,1.1455887137497092,16716,0.0,1.0,0.0122833251953125,0.11014737907666573,2
train,BraTS-MEN-RT-0424-1_slice_140,"(256, 256)","(256, 256)",82,65536,-2.934975282224234,9.51389349895347,-2.3623808210981485,1.3077086046137354,1133,0.0,1.0,0.001251220703125,0.03535046180571155,2
train,BraTS-MEN-RT-0084-1_slice_128,"(256, 256)","(256, 256)",1529,65536,-2.8954495329901384,8.535975482449096,-2.3595310017804367,1.312037296957223,269,0.0,1.0,0.0233306884765625,0.15095154007750997,2
train,BraTS-MEN-RT-0505-1_slice_080,"(256, 256)","(256, 256)",27,65536,-3.777600702438497,5.724832015553736,-2.9212481006306907,1.5940479345795457,2703,0.0,1.0,0.0004119873046875,0.02029328882040258,2
train,BraTS-MEN-RT-0395-1_slice_169,"(256, 256)","(256, 256)",12,65536,-3.209489494395195,7.265822432023117,-2.3969223812669105,1.4790495773545924,712,0.0,1.0,0.00018310546875,0.013530408018138767,2
train,BraTS-MEN-RT-0409-1_slice_078,"(256, 256)","(256, 256)",246,65536,-3.130861808297523,7.617811567598177,-2.365881457603797,1.3968828704234664,660,0.0,1.0,0.003753662109375,0.06115204109548301,2
train,BraTS-MEN-RT-0209-1_slice_124,"(256, 256)","(256, 256)",1130,65536,-2.310427961319031,6.033983186415856,-1.7710952675196359,1.0442887803835719,3309,0.0,1.0,0.017242431640625,0.13017346193346543,2
train,BraTS-MEN-RT-0544-1_slice_093,"(256, 256)","(256, 256)",1515,65536,-3.3188754389146733,8.991409925347263,-2.574851268963717,1.4837282351929424,210,0.0,1.0,0.0231170654296875,0.15027530307940506,2
train,BraTS-MEN-RT-0271-1_slice_143,"(256, 256)","(256, 256)",1719,65536,-2.554264936961474,5.845692819924718,-2.156771293669116,1.1300588994040794,1459,0.0,1.0,0.0262298583984375,0.15981818709657364,2
train,BraTS-MEN-RT-0419-1_slice_103,"(256, 256)","(256, 256)",387,65536,-2.5097204291742585,8.382536416969684,-1.8709254999724623,1.2195681150929378,16803,0.0,1.0,0.0059051513671875,0.07661775613079584,2
train,BraTS-MEN-RT-0360-1_slice_086,"(256, 256)","(256, 256)",117,65536,-2.76504239697088,4.8106248023212395,-2.01002828084783,1.4200607456608576,15902,0.0,1.0,0.0017852783203125,0.042214820876459044,2
train,BraTS-MEN-RT-0429-1_slice_106,"(256, 256)","(256, 256)",183,65536,-2.456292736845395,3.443689992487262,-1.895841891962382,1.1352277981950958,13783,0.0,1.0,0.0027923583984375,0.05276894098816249,2
train,BraTS-MEN-RT-0079-1_slice_099,"(256, 256)","(256, 256)",1586,65536,-2.8796464777909936,6.898201200416973,-2.1328300872699337,1.4469368398763158,258,0.0,1.0,0.024200439453125,0.15367100631999725,2
train,BraTS-MEN-RT-0110-1_slice_043,"(256, 256)","(256, 256)",1715,65536,-2.3997701372857234,7.931157520419253,-1.9303251608979972,1.0625632750426166,2011,0.0,1.0,0.0261688232421875,0.15963713832409626,2
train,BraTS-MEN-RT-0104-1_slice_077,"(256, 256)","(256, 256)",904,65536,-3.5102942967459394,7.718524503074701,-2.711266670578405,1.56442130786396,2378,0.0,1.0,0.0137939453125,0.11663478205585055,2
train,BraTS-MEN-RT-0418-1_slice_054,"(256, 256)","(256, 256)",488,65536,-2.7880831928208583,9.098481848518782,-2.235369442508163,1.3277528273915602,11881,0.0,1.0,0.0074462890625,0.08597000547689695,2
train,BraTS-MEN-RT-0241-1_slice_146,"(256, 256)","(256, 256)",111,65536,-2.7163935225161957,4.057974195538495,-2.210795982687692,1.1273587297735086,11922,0.0,1.0,0.0016937255859375,0.041120030150487985,2
train,BraTS-MEN-RT-0439-1_slice_105,"(256, 256)","(256, 256)",32,65536,-2.682098343169531,6.3428688694432225,-1.868667544168199,1.4256042082116014,18371,0.0,1.0,0.00048828125,0.02209169145676488,2
train,BraTS-MEN-RT-0125-1_slice_126,"(256, 256)","(256, 256)",3085,65536,-2.407152751504153,10.269768341191106,-1.7701524318591515,1.2505063772694107,518,0.0,1.0,0.0470733642578125,0.21179580410212048,2
train,BraTS-MEN-RT-0394-1_slice_146,"(256, 256)","(256, 256)",347,65536,-3.4137871363973034,3.7863509494806182,-3.2300672313912493,0.7548347199554967,920,0.0,1.0,0.0052947998046875,0.0725724803194419,2
train,BraTS-MEN-RT-0580-1_slice_146,"(256, 256)","(256, 256)",47,65536,-2.6696756390212326,9.676909936296845,-1.9866799321194781,1.2706549902156228,3364,0.0,1.0,0.0007171630859375,0.02677029628236618,2
train,BraTS-MEN-RT-0088-1_slice_151,"(256, 256)","(256, 256)",116,65536,-2.402388611027464,3.2687698173797286,-2.094854605494816,0.785899748215576,8849,0.0,1.0,0.00177001953125,0.042034349788107744,2
train,BraTS-MEN-RT-0544-1_slice_083,"(256, 256)","(256, 256)",1486,65536,-3.3188754389146733,8.905324013709066,-2.6413329688549143,1.4310343658372369,215,0.0,1.0,0.022674560546875,0.14886377951295304,2
train,BraTS-MEN-RT-0189-1_slice_097,"(256, 256)","(256, 256)",64,65536,-3.6358693892987506,6.001638008537875,-3.1425975129864994,1.3452646941296187,2483,0.0,1.0,0.0009765625,0.031234737483827102,2
train,BraTS-MEN-RT-0455-1_slice_146,"(256, 256)","(256, 256)",112,65536,-2.9693726560227827,5.622380498195021,-2.6565476280194016,0.9251820110442758,76,0.0,1.0,0.001708984375,0.04130452453915922,2
train,BraTS-MEN-RT-0465-1_slice_143,"(256, 256)","(256, 256)",65,65536,-3.2830547715284015,6.351197919137211,-3.1623086047218596,0.5156916478977972,1651,0.0,1.0,0.0009918212890625,0.03147757264455222,2
train,BraTS-MEN-RT-0409-1_slice_068,"(256, 256)","(256, 256)",1284,65536,-3.130861808297523,7.374187964336715,-2.4064446326846363,1.4304350765901894,697,0.0,1.0,0.01959228515625,0.13859447145758083,2
train,BraTS-MEN-RT-0079-1_slice_089,"(256, 256)","(256, 256)",558,65536,-2.8796464777909936,8.632980627195805,-2.212655063183139,1.2896583185422903,248,0.0,1.0,0.008514404296875,0.09187986295344784,2
train,BraTS-MEN-RT-0110-1_slice_053,"(256, 256)","(256, 256)",294,65536,-2.3997701372857234,6.7216950788519805,-1.8558791656022176,1.095903167417356,2071,0.0,1.0,0.004486083984375,0.0668278312895169,2
train,BraTS-MEN-RT-0241-1_slice_156,"(256, 256)","(256, 256)",20,65536,-2.7163935225161957,6.07234051776062,-2.3730397440126505,0.9141611864687815,8993,0.0,1.0,0.00030517578125,0.017466615270067022,2
train,BraTS-MEN-RT-0114-1_slice_064,"(256, 256)","(256, 256)",175,65536,-4.163882512547507,6.292699225362546,-3.200582113306562,1.78758329490373,15611,0.0,1.0,0.0026702880859375,0.05160579083276992,2
train,BraTS-MEN-RT-0131-1_slice_102,"(256, 256)","(256, 256)",67,65536,-2.5730551575680436,2.849207074757635,-2.02607588635611,1.1726632040707539,13051,0.0,1.0,0.0010223388671875,0.03195768593669038,2
train,BraTS-MEN-RT-0125-1_slice_136,"(256, 256)","(256, 256)",3355,65536,-2.407152751504153,9.10232415647843,-1.807051823194607,1.2913230823150712,596,0.0,1.0,0.0511932373046875,0.22039167352455366,2
train,BraTS-MEN-RT-0130-1_slice_055,"(256, 256)","(256, 256)",73,65536,-3.468971817723606,9.765850847409945,-2.858253593895137,1.3826934062771916,11667,0.0,1.0,0.0011138916015625,0.03335642137673747,2
train,BraTS-MEN-RT-0179-1_slice_018,"(256, 256)","(256, 256)",35,65536,-3.045072083748231,5.825721879023342,-2.822131325708074,0.835666361401044,4440,0.0,1.0,0.0005340576171875,0.023103514876507948,2
train,BraTS-MEN-RT-0551-1_slice_098,"(256, 256)","(256, 256)",199,65536,-3.0456189570828744,7.6354095572688845,-2.2898595927752776,1.4366544961354637,707,0.0,1.0,0.0030364990234375,0.05502071152864313,2
train,BraTS-MEN-RT-0419-1_slice_113,"(256, 256)","(256, 256)",328,65536,-2.5097204291742585,7.62466352790855,-1.8670664243714021,1.254658756183348,15061,0.0,1.0,0.0050048828125,0.07056793861615303,2
train,BraTS-MEN-RT-0105-1_slice_130,"(256, 256)","(256, 256)",285,65536,-3.2696082283166383,6.75054152026743,-2.4185926494095655,1.483966674002282,922,0.0,1.0,0.0043487548828125,0.06580154415955385,2
train,BraTS-MEN-RT-0271-1_slice_153,"(256, 256)","(256, 256)",975,65536,-2.554264936961474,4.84655898554805,-2.3619183927081897,0.8082575096016443,1234,0.0,1.0,0.0148773193359375,0.1210619044345249,2
train,BraTS-MEN-RT-0378-1_slice_072,"(256, 256)","(256, 256)",344,65536,-3.44356586597101,4.416588644860144,-2.825203313846006,1.3734481179523128,2747,0.0,1.0,0.0052490234375,0.0722597480652443,2
train,BraTS-MEN-RT-0070-1_slice_139,"(256, 256)","(256, 256)",192,65536,-3.5165582928113492,5.206175155446464,-2.957360585150342,1.192675899429189,1704,0.0,1.0,0.0029296875,0.05404724258602231,2
train,BraTS-MEN-RT-0369-1_slice_126,"(256, 256)","(256, 256)",30,65536,-2.7467742039495686,2.429441395742739,-2.4007723674252937,0.8503221115880993,9318,0.0,1.0,0.000457763671875,0.021390514820726302,2
train,BraTS-MEN-RT-0358-1_slice_074,"(256, 256)","(256, 256)",1066,65536,-2.5887476155092024,9.050730098000493,-1.9269100996351693,1.25536803137642,290,0.0,1.0,0.016265869140625,0.1264962080132249,2
train,BraTS-MEN-RT-0051-1_slice_110,"(256, 256)","(256, 256)",12,65536,-3.419371545584233,6.5907651696266125,-2.80379308088989,1.318870665067552,11470,0.0,1.0,0.00018310546875,0.013530408018138767,2
train,BraTS-MEN-RT-0190-1_slice_124,"(256, 256)","(256, 256)",307,65536,-2.050271783433206,7.549408037973642,-1.5322567033288903,1.0232015156321987,3002,0.0,1.0,0.0046844482421875,0.06828253207705295,2
train,BraTS-MEN-RT-0055-1_slice_127,"(256, 256)","(256, 256)",626,65536,-3.461382981103856,8.122258372061776,-2.6601830508677855,1.5356587378547861,203,0.0,1.0,0.009552001953125,0.09726644442875712,2
train,BraTS-MEN-RT-0184-1_slice_110,"(256, 256)","(256, 256)",668,65536,-2.559188058615505,5.6432026038214955,-2.072137146114428,1.0916542528356081,262,0.0,1.0,0.01019287109375,0.10044389713972769,2
train,BraTS-MEN-RT-0578-1_slice_056,"(256, 256)","(256, 256)",123,65536,-2.763932269341081,12.68453709317941,-2.130069303713074,1.3806957366999217,13710,0.0,1.0,0.0018768310546875,0.04328173471430715,2
train,BraTS-MEN-RT-0191-1_slice_073,"(256, 256)","(256, 256)",136,65536,-2.8981615921274466,2.464654914903925,-2.2101318794426974,1.3467802564891818,14511,0.0,1.0,0.0020751953125,0.04550702008388352,2
train,BraTS-MEN-RT-0619-1_slice_156,"(256, 256)","(256, 256)",593,65536,-3.7993644671678677,6.5156649411887075,-3.6251124100597583,0.7091650282327888,1337,0.0,1.0,0.0090484619140625,0.0946920654070459,2
train,BraTS-MEN-RT-0311-1_slice_141,"(256, 256)","(256, 256)",1143,65536,-2.528021313963588,6.175291889938041,-2.1976379916785302,0.9827805281729619,1141,0.0,1.0,0.0174407958984375,0.130906892625509,2
train,BraTS-MEN-RT-0548-1_slice_053,"(256, 256)","(256, 256)",1101,65536,-2.0964999771918507,7.0231236930304535,-1.5554508753749485,1.2367279720638078,13821,0.0,1.0,0.0167999267578125,0.1285211625326531,2
train,BraTS-MEN-RT-0200-1_slice_084,"(256, 256)","(256, 256)",737,65536,-3.6292122497921846,7.433446985865615,-2.757049276532946,1.6371514858398706,235,0.0,1.0,0.0112457275390625,0.10544790728686687,2
train,BraTS-MEN-RT-0301-1_slice_142,"(256, 256)","(256, 256)",1044,65536,-2.8058481161649773,7.6886843697603595,-2.3733404483197464,0.9935326482705533,2998,0.0,1.0,0.01593017578125,0.12520545228075525,2
train,BraTS-MEN-RT-0558-1_slice_050,"(256, 256)","(256, 256)",116,65536,-2.0314655706815445,4.327551659393575,-1.9579242390528875,0.35344749462959785,2593,0.0,1.0,0.00177001953125,0.042034349788107744,2
train,BraTS-MEN-RT-0181-1_slice_070,"(256, 256)","(256, 256)",246,65536,-2.531572637519578,9.452197970889767,-2.032045350175933,1.1070631510883513,12736,0.0,1.0,0.003753662109375,0.06115204109548301,2
train,BraTS-MEN-RT-0569-1_slice_102,"(256, 256)","(256, 256)",342,65536,-3.375620616110263,8.620846624318935,-2.609170344890953,1.5124177881731788,13691,0.0,1.0,0.005218505859375,0.07205048963033263,2
train,BraTS-MEN-RT-0210-1_slice_087,"(256, 256)","(256, 256)",885,65536,-3.199159695395152,6.699055172006402,-2.5219396290520466,1.3792901605602625,397,0.0,1.0,0.0135040283203125,0.11541953707859297,2
train,BraTS-MEN-RT-0378-1_slice_062,"(256, 256)","(256, 256)",281,65536,-3.44356586597101,5.181350177420491,-2.9301124436832726,1.2432020223983988,2824,0.0,1.0,0.0042877197265625,0.06534014987822531,2
