filename,min_nonzero,bg_min,bg_max,bg_pixel_count
BraTS-MEN-RT-0074-1_slice_150_img.npy,-2.3621755635,-2.3621755635,-2.3621755635,30720
BraTS-MEN-RT-0074-1_slice_150_mask.npy,0.0000000035,0.0000000000,0.0000000000,30654
BraTS-MEN-RT-0074-1_slice_151_img.npy,-2.3621755635,-2.3621755635,-2.3621755635,30720
BraTS-MEN-RT-0074-1_slice_151_mask.npy,0.0000000035,0.0000000000,0.0000000000,30660
BraTS-MEN-RT-0074-1_slice_152_img.npy,-2.3621755635,-2.3621755635,-2.3621755635,30720
BraTS-MEN-RT-0074-1_slice_152_mask.npy,0.0000000261,0.0000000000,0.0000000000,30655
BraTS-MEN-RT-0074-1_slice_153_img.npy,-2.3621755635,-2.3621755635,-2.3621755635,30720
BraTS-MEN-RT-0074-1_slice_153_mask.npy,0.0000000035,0.0000000000,0.0000000000,30666
BraTS-MEN-RT-0076-1_slice_052_img.npy,-2.2635316721,-2.2635316721,0.0000000000,28184
BraTS-MEN-RT-0076-1_slice_052_mask.npy,1.0000000000,0.0000000000,0.0000000000,30689
BraTS-MEN-RT-0076-1_slice_053_img.npy,-2.2635316721,-2.2635316721,0.0000000000,28046
BraTS-MEN-RT-0076-1_slice_053_mask.npy,1.0000000000,0.0000000000,0.0000000000,30652
BraTS-MEN-RT-0076-1_slice_054_img.npy,-2.2635316721,-2.2635316721,0.0000000000,27980
BraTS-MEN-RT-0076-1_slice_054_mask.npy,1.0000000000,0.0000000000,0.0000000000,30590
BraTS-MEN-RT-0076-1_slice_055_img.npy,-2.2635316721,-2.2635316721,0.0000000000,27856
BraTS-MEN-RT-0076-1_slice_055_mask.npy,1.0000000000,0.0000000000,0.0000000000,30578
BraTS-MEN-RT-0076-1_slice_056_img.npy,-2.2635316721,-2.2635316721,0.0000000000,27607
BraTS-MEN-RT-0076-1_slice_056_mask.npy,1.0000000000,0.0000000000,0.0000000000,30551
BraTS-MEN-RT-0076-1_slice_057_img.npy,-2.2635316721,-2.2635316721,0.0000000000,27237
BraTS-MEN-RT-0076-1_slice_057_mask.npy,1.0000000000,0.0000000000,0.0000000000,30532
BraTS-MEN-RT-0076-1_slice_058_img.npy,-2.2635316721,-2.2635316721,0.0000000000,27054
BraTS-MEN-RT-0076-1_slice_058_mask.npy,1.0000000000,0.0000000000,0.0000000000,30528
BraTS-MEN-RT-0076-1_slice_059_img.npy,-2.2635316721,-2.2635316721,0.0000000000,26888
BraTS-MEN-RT-0076-1_slice_059_mask.npy,1.0000000000,0.0000000000,0.0000000000,30521
BraTS-MEN-RT-0076-1_slice_060_img.npy,-2.2635316721,-2.2635316721,0.0000000000,26597
BraTS-MEN-RT-0076-1_slice_060_mask.npy,1.0000000000,0.0000000000,0.0000000000,30556
BraTS-MEN-RT-0076-1_slice_061_img.npy,-2.2635316721,-2.2635316721,0.0000000000,26245
BraTS-MEN-RT-0076-1_slice_061_mask.npy,1.0000000000,0.0000000000,0.0000000000,30579
BraTS-MEN-RT-0076-1_slice_062_img.npy,-2.2635316721,-2.2635316721,0.0000000000,25824
BraTS-MEN-RT-0076-1_slice_062_mask.npy,1.0000000000,0.0000000000,0.0000000000,30611
BraTS-MEN-RT-0076-1_slice_063_img.npy,-2.2635316721,-2.2635316721,0.0000000000,25348
BraTS-MEN-RT-0076-1_slice_063_mask.npy,1.0000000000,0.0000000000,0.0000000000,30654
BraTS-MEN-RT-0076-1_slice_064_img.npy,-2.2635316721,-2.2635316721,0.0000000000,24896
BraTS-MEN-RT-0076-1_slice_064_mask.npy,1.0000000000,0.0000000000,0.0000000000,30698
BraTS-MEN-RT-0076-1_slice_065_img.npy,-2.2635316721,-2.2635316721,0.0000000000,24756
BraTS-MEN-RT-0076-1_slice_065_mask.npy,1.0000000000,0.0000000000,0.0000000000,30651
BraTS-MEN-RT-0076-1_slice_066_img.npy,-2.2635316721,-2.2635316721,0.0000000000,24400
BraTS-MEN-RT-0076-1_slice_066_mask.npy,1.0000000000,0.0000000000,0.0000000000,30610
BraTS-MEN-RT-0076-1_slice_067_img.npy,-2.2635316721,-2.2635316721,0.0000000000,23988
BraTS-MEN-RT-0076-1_slice_067_mask.npy,1.0000000000,0.0000000000,0.0000000000,30570
BraTS-MEN-RT-0076-1_slice_068_img.npy,-2.2635316721,-2.2635316721,0.0000000000,23752
BraTS-MEN-RT-0076-1_slice_068_mask.npy,1.0000000000,0.0000000000,0.0000000000,30559
BraTS-MEN-RT-0076-1_slice_069_img.npy,-2.2635316721,-2.2635316721,0.0000000000,23652
BraTS-MEN-RT-0076-1_slice_069_mask.npy,1.0000000000,0.0000000000,0.0000000000,30557
BraTS-MEN-RT-0076-1_slice_070_img.npy,-2.2635316721,-2.2635316721,0.0000000000,23625
BraTS-MEN-RT-0076-1_slice_070_mask.npy,1.0000000000,0.0000000000,0.0000000000,30555
BraTS-MEN-RT-0076-1_slice_071_img.npy,-2.2635316721,-2.2635316721,0.0000000000,23751
BraTS-MEN-RT-0076-1_slice_071_mask.npy,1.0000000000,0.0000000000,0.0000000000,30583
BraTS-MEN-RT-0076-1_slice_072_img.npy,-2.2635316721,-2.2635316721,0.0000000000,23759
BraTS-MEN-RT-0076-1_slice_072_mask.npy,1.0000000000,0.0000000000,0.0000000000,30616
BraTS-MEN-RT-0076-1_slice_073_img.npy,-2.2635316721,-2.2635316721,0.0000000000,23679
BraTS-MEN-RT-0076-1_slice_073_mask.npy,1.0000000000,0.0000000000,0.0000000000,30671
BraTS-MEN-RT-0076-1_slice_080_img.npy,-2.2635316721,-2.2635316721,0.0000000000,21674
BraTS-MEN-RT-0076-1_slice_080_mask.npy,1.0000000000,0.0000000000,0.0000000000,30690
BraTS-MEN-RT-0076-1_slice_081_img.npy,-2.2635316721,-2.2635316721,0.0000000000,21403
BraTS-MEN-RT-0076-1_slice_081_mask.npy,1.0000000000,0.0000000000,0.0000000000,30639
BraTS-MEN-RT-0076-1_slice_082_img.npy,-2.2635316721,-2.2635316721,0.0000000000,21179
BraTS-MEN-RT-0076-1_slice_082_mask.npy,1.0000000000,0.0000000000,0.0000000000,30591
BraTS-MEN-RT-0076-1_slice_083_img.npy,-2.2635316721,-2.2635316721,0.0000000000,20871
BraTS-MEN-RT-0076-1_slice_083_mask.npy,1.0000000000,0.0000000000,0.0000000000,30495
BraTS-MEN-RT-0076-1_slice_084_img.npy,-2.2635316721,-2.2635316721,0.0000000000,20433
BraTS-MEN-RT-0076-1_slice_084_mask.npy,1.0000000000,0.0000000000,0.0000000000,30405
BraTS-MEN-RT-0076-1_slice_085_img.npy,-2.2635316721,-2.2635316721,0.0000000000,20132
BraTS-MEN-RT-0076-1_slice_085_mask.npy,1.0000000000,0.0000000000,0.0000000000,30351
BraTS-MEN-RT-0076-1_slice_086_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19903
BraTS-MEN-RT-0076-1_slice_086_mask.npy,1.0000000000,0.0000000000,0.0000000000,30290
BraTS-MEN-RT-0076-1_slice_087_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19725
BraTS-MEN-RT-0076-1_slice_087_mask.npy,1.0000000000,0.0000000000,0.0000000000,30259
BraTS-MEN-RT-0076-1_slice_088_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19736
BraTS-MEN-RT-0076-1_slice_088_mask.npy,1.0000000000,0.0000000000,0.0000000000,30230
BraTS-MEN-RT-0076-1_slice_089_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19709
BraTS-MEN-RT-0076-1_slice_089_mask.npy,1.0000000000,0.0000000000,0.0000000000,30232
BraTS-MEN-RT-0076-1_slice_090_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19677
BraTS-MEN-RT-0076-1_slice_090_mask.npy,1.0000000000,0.0000000000,0.0000000000,30220
BraTS-MEN-RT-0076-1_slice_091_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19470
BraTS-MEN-RT-0076-1_slice_091_mask.npy,1.0000000000,0.0000000000,0.0000000000,30262
BraTS-MEN-RT-0076-1_slice_092_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19368
BraTS-MEN-RT-0076-1_slice_092_mask.npy,1.0000000000,0.0000000000,0.0000000000,30300
BraTS-MEN-RT-0076-1_slice_093_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19313
BraTS-MEN-RT-0076-1_slice_093_mask.npy,1.0000000000,0.0000000000,0.0000000000,30336
BraTS-MEN-RT-0076-1_slice_094_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19310
BraTS-MEN-RT-0076-1_slice_094_mask.npy,1.0000000000,0.0000000000,0.0000000000,30362
BraTS-MEN-RT-0076-1_slice_095_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19329
BraTS-MEN-RT-0076-1_slice_095_mask.npy,1.0000000000,0.0000000000,0.0000000000,30389
BraTS-MEN-RT-0076-1_slice_096_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19544
BraTS-MEN-RT-0076-1_slice_096_mask.npy,1.0000000000,0.0000000000,0.0000000000,30493
BraTS-MEN-RT-0076-1_slice_097_img.npy,-2.2635316721,-2.2635316721,0.0000000000,19769
BraTS-MEN-RT-0076-1_slice_097_mask.npy,1.0000000000,0.0000000000,0.0000000000,30530
BraTS-MEN-RT-0076-1_slice_098_img.npy,-2.2635316721,-2.2635316721,0.0000000000,20128
BraTS-MEN-RT-0076-1_slice_098_mask.npy,1.0000000000,0.0000000000,0.0000000000,30558
BraTS-MEN-RT-0076-1_slice_099_img.npy,-2.2635316721,-2.2635316721,0.0000000000,20554
BraTS-MEN-RT-0076-1_slice_099_mask.npy,1.0000000000,0.0000000000,0.0000000000,30590
BraTS-MEN-RT-0076-1_slice_100_img.npy,-2.2635316721,-2.2635316721,0.0000000000,20824
BraTS-MEN-RT-0076-1_slice_100_mask.npy,1.0000000000,0.0000000000,0.0000000000,30644
BraTS-MEN-RT-0076-1_slice_101_img.npy,-2.2635316721,-2.2635316721,0.0000000000,21068
BraTS-MEN-RT-0076-1_slice_101_mask.npy,1.0000000000,0.0000000000,0.0000000000,30707
BraTS-MEN-RT-0077-1_slice_138_img.npy,-2.8417923357,-2.8417923357,-0.0000159299,14911
BraTS-MEN-RT-0077-1_slice_138_mask.npy,0.0012532552,0.0000000000,0.0000000000,30589
BraTS-MEN-RT-0077-1_slice_139_img.npy,-2.8417923357,-2.8417923357,-0.0000071395,14740
BraTS-MEN-RT-0077-1_slice_139_mask.npy,0.0029296875,0.0000000000,0.0000000000,30244
BraTS-MEN-RT-0077-1_slice_140_img.npy,-2.8417923357,-2.8417923357,-0.0000174811,14835
BraTS-MEN-RT-0077-1_slice_140_mask.npy,0.0009765625,0.0000000000,0.0000000000,30242
BraTS-MEN-RT-0077-1_slice_141_img.npy,-2.8417923357,-2.8417923357,-0.0000728088,15084
BraTS-MEN-RT-0077-1_slice_141_mask.npy,0.0046386719,0.0000000000,0.0000000000,30312
BraTS-MEN-RT-0077-1_slice_142_img.npy,-2.8417923357,-2.8417923357,-0.0000319594,15109
BraTS-MEN-RT-0077-1_slice_142_mask.npy,0.0004638672,0.0000000000,0.0000000000,30227
BraTS-MEN-RT-0077-1_slice_143_img.npy,-2.8417923357,-2.8417923357,-0.0000329935,15382
BraTS-MEN-RT-0077-1_slice_143_mask.npy,0.0027099609,0.0000000000,0.0000000000,30338
BraTS-MEN-RT-0077-1_slice_144_img.npy,-2.8417923357,-2.8417923357,-0.0000678965,15292
BraTS-MEN-RT-0077-1_slice_144_mask.npy,0.0072021484,0.0000000000,0.0000000000,30324
BraTS-MEN-RT-0077-1_slice_145_img.npy,-2.8417923357,-2.8417923357,-0.0000774625,15646
BraTS-MEN-RT-0077-1_slice_145_mask.npy,0.0080078125,0.0000000000,0.0000000000,30350
BraTS-MEN-RT-0077-1_slice_146_img.npy,-2.8417923357,-2.8417923357,-0.0000347172,15793
BraTS-MEN-RT-0077-1_slice_146_mask.npy,0.0043945312,0.0000000000,0.0000000000,30332
BraTS-MEN-RT-0077-1_slice_147_img.npy,-2.8417923357,-2.8417923357,-0.0000267886,15905
BraTS-MEN-RT-0077-1_slice_147_mask.npy,0.0047851563,0.0000000000,0.0000000000,30292
BraTS-MEN-RT-0077-1_slice_148_img.npy,-2.8417923357,-2.8417923357,-0.0000188600,15966
BraTS-MEN-RT-0077-1_slice_148_mask.npy,0.0036458333,0.0000000000,0.0000000000,30279
BraTS-MEN-RT-0077-1_slice_149_img.npy,-2.8417923357,-2.8417923357,-0.0000243755,16305
BraTS-MEN-RT-0077-1_slice_149_mask.npy,0.0027343750,0.0000000000,0.0000000000,30286
BraTS-MEN-RT-0077-1_slice_150_img.npy,-2.8417923357,-2.8417923357,-0.0000885798,16332
BraTS-MEN-RT-0077-1_slice_150_mask.npy,0.0052001953,0.0000000000,0.0000000000,30286
BraTS-MEN-RT-0077-1_slice_151_img.npy,-2.8417923357,-2.8417923357,-0.0000329935,16451
BraTS-MEN-RT-0077-1_slice_151_mask.npy,0.0034179688,0.0000000000,0.0000000000,30282
BraTS-MEN-RT-0077-1_slice_152_img.npy,-2.8417923357,-2.8417923357,-0.0001278779,16593
BraTS-MEN-RT-0077-1_slice_152_mask.npy,0.0043863932,0.0000000000,0.0000000000,30265
BraTS-MEN-RT-0077-1_slice_153_img.npy,-2.8417923357,-2.8417923357,-0.0000016240,16734
BraTS-MEN-RT-0077-1_slice_153_mask.npy,0.0031901042,0.0000000000,0.0000000000,30248
BraTS-MEN-RT-0077-1_slice_154_img.npy,-2.8417923357,-2.8417923357,-0.0001648493,16746
BraTS-MEN-RT-0077-1_slice_154_mask.npy,0.0017089844,0.0000000000,0.0000000000,30184
BraTS-MEN-RT-0077-1_slice_155_img.npy,-2.8417923357,-2.8417923357,-0.0000836675,17144
BraTS-MEN-RT-0077-1_slice_155_mask.npy,0.0039550781,0.0000000000,0.0000000000,30235
BraTS-MEN-RT-0077-1_slice_156_img.npy,-2.8417923357,-2.8417923357,-0.0000200665,17160
BraTS-MEN-RT-0077-1_slice_156_mask.npy,0.0030436198,0.0000000000,0.0000000000,30222
BraTS-MEN-RT-0077-1_slice_157_img.npy,-2.8417923357,-2.8417923357,-0.0001405464,17295
BraTS-MEN-RT-0077-1_slice_157_mask.npy,0.0010253906,0.0000000000,0.0000000000,30261
BraTS-MEN-RT-0077-1_slice_158_img.npy,-2.8417923357,-2.8417923357,-0.0000412668,17284
BraTS-MEN-RT-0077-1_slice_158_mask.npy,0.0033447266,0.0000000000,0.0000000000,30246
BraTS-MEN-RT-0077-1_slice_159_img.npy,-2.8417923357,-2.8417923357,-0.0000186015,17562
BraTS-MEN-RT-0077-1_slice_159_mask.npy,0.0045654297,0.0000000000,0.0000000000,30240
BraTS-MEN-RT-0077-1_slice_160_img.npy,-2.8417923357,-2.8417923357,-0.0000071395,17945
BraTS-MEN-RT-0077-1_slice_160_mask.npy,0.0017578125,0.0000000000,0.0000000000,30208
BraTS-MEN-RT-0077-1_slice_161_img.npy,-2.8417923357,-2.8417923357,-0.0000105867,18626
BraTS-MEN-RT-0077-1_slice_161_mask.npy,0.0006510417,0.0000000000,0.0000000000,30203
BraTS-MEN-RT-0077-1_slice_162_img.npy,-2.8417923357,-2.8417923357,-0.0000753942,19164
BraTS-MEN-RT-0077-1_slice_162_mask.npy,0.0006510417,0.0000000000,0.0000000000,30229
BraTS-MEN-RT-0077-1_slice_163_img.npy,-2.8417923357,-2.8417923357,-0.0000381644,19185
BraTS-MEN-RT-0077-1_slice_163_mask.npy,0.0005696615,0.0000000000,0.0000000000,30203
BraTS-MEN-RT-0077-1_slice_164_img.npy,-2.8417923357,-2.8417923357,-0.0000730673,19472
BraTS-MEN-RT-0077-1_slice_164_mask.npy,0.0001220703,0.0000000000,0.0000000000,30182
BraTS-MEN-RT-0077-1_slice_165_img.npy,-2.8417923357,-2.8417923357,-0.0001126241,19653
BraTS-MEN-RT-0077-1_slice_165_mask.npy,0.0004394531,0.0000000000,0.0000000000,30162
BraTS-MEN-RT-0077-1_slice_166_img.npy,-2.8417923357,-2.8417923357,-0.0000112761,19626
BraTS-MEN-RT-0077-1_slice_166_mask.npy,0.0007649740,0.0000000000,0.0000000000,30180
BraTS-MEN-RT-0077-1_slice_167_img.npy,-2.8417923357,-2.8417923357,-0.0000010207,19901
BraTS-MEN-RT-0077-1_slice_167_mask.npy,0.0020263672,0.0000000000,0.0000000000,30179
BraTS-MEN-RT-0077-1_slice_168_img.npy,-2.8417923357,-2.8417923357,-0.0001012483,20344
BraTS-MEN-RT-0077-1_slice_168_mask.npy,0.0024414063,0.0000000000,0.0000000000,30228
BraTS-MEN-RT-0077-1_slice_169_img.npy,-2.8417923357,-2.8417923357,-0.0000483336,21119
BraTS-MEN-RT-0077-1_slice_169_mask.npy,0.0016194661,0.0000000000,0.0000000000,30261
BraTS-MEN-RT-0077-1_slice_170_img.npy,-2.8417923357,-2.8417923357,-0.0000235137,21521
BraTS-MEN-RT-0077-1_slice_170_mask.npy,0.0012207031,0.0000000000,0.0000000000,30169
BraTS-MEN-RT-0077-1_slice_171_img.npy,-2.8417923357,-2.8417923357,-0.0000133445,21695
BraTS-MEN-RT-0077-1_slice_171_mask.npy,0.0013671875,0.0000000000,0.0000000000,30182
BraTS-MEN-RT-0077-1_slice_172_img.npy,-2.8417923357,-2.8417923357,-0.0000691892,21874
BraTS-MEN-RT-0077-1_slice_172_mask.npy,0.0156250000,0.0000000000,0.0000000000,30156
BraTS-MEN-RT-0077-1_slice_173_img.npy,-2.8417923357,-2.8417923357,-0.0000260991,22286
BraTS-MEN-RT-0077-1_slice_173_mask.npy,0.0023600260,0.0000000000,0.0000000000,30096
BraTS-MEN-RT-0077-1_slice_174_img.npy,-2.8417923357,-2.8417923357,-0.0000795309,22572
BraTS-MEN-RT-0077-1_slice_174_mask.npy,0.0016845703,0.0000000000,0.0000000000,30077
BraTS-MEN-RT-0077-1_slice_175_img.npy,-2.8417923357,-2.8417923357,-0.0000795309,23159
BraTS-MEN-RT-0077-1_slice_175_mask.npy,0.0011718750,0.0000000000,0.0000000000,30033
BraTS-MEN-RT-0077-1_slice_176_img.npy,-2.8417923357,-2.8417923357,-0.0000052435,23662
BraTS-MEN-RT-0077-1_slice_176_mask.npy,0.0002522786,0.0000000000,0.0000000000,30061
BraTS-MEN-RT-0077-1_slice_177_img.npy,-2.8417923357,-2.8417923357,-0.0000045541,24229
BraTS-MEN-RT-0077-1_slice_177_mask.npy,0.0006266276,0.0000000000,0.0000000000,30096
BraTS-MEN-RT-0077-1_slice_178_img.npy,-2.8417923357,-2.8417923357,-0.0001184843,24724
BraTS-MEN-RT-0077-1_slice_178_mask.npy,0.0020507812,0.0000000000,0.0000000000,30065
BraTS-MEN-RT-0077-1_slice_179_img.npy,-2.8417923357,-2.8417923357,-0.0000691892,25211
BraTS-MEN-RT-0077-1_slice_179_mask.npy,0.0245442708,0.0000000000,0.0000000000,30051
BraTS-MEN-RT-0077-1_slice_180_img.npy,-2.8417923357,-2.8417923357,0.0000000000,25974
BraTS-MEN-RT-0077-1_slice_180_mask.npy,1.0000000000,0.0000000000,0.0000000000,30155
BraTS-MEN-RT-0077-1_slice_181_img.npy,-2.8417923357,-2.8417923357,0.0000000000,26645
BraTS-MEN-RT-0077-1_slice_181_mask.npy,1.0000000000,0.0000000000,0.0000000000,30188
BraTS-MEN-RT-0077-1_slice_182_img.npy,-2.8417923357,-2.8417923357,0.0000000000,27006
BraTS-MEN-RT-0077-1_slice_182_mask.npy,1.0000000000,0.0000000000,0.0000000000,30199
BraTS-MEN-RT-0077-1_slice_183_img.npy,-2.8417923357,-2.8417923357,0.0000000000,27611
BraTS-MEN-RT-0077-1_slice_183_mask.npy,1.0000000000,0.0000000000,0.0000000000,30199
BraTS-MEN-RT-0077-1_slice_184_img.npy,-2.8417923357,-2.8417923357,0.0000000000,28384
BraTS-MEN-RT-0077-1_slice_184_mask.npy,1.0000000000,0.0000000000,0.0000000000,30230
BraTS-MEN-RT-0077-1_slice_185_img.npy,-2.8417923357,-2.8417923357,0.0000000000,28973
BraTS-MEN-RT-0077-1_slice_185_mask.npy,1.0000000000,0.0000000000,0.0000000000,30264
BraTS-MEN-RT-0077-1_slice_186_img.npy,-2.8417923357,-2.8417923357,0.0000000000,29348
BraTS-MEN-RT-0077-1_slice_186_mask.npy,1.0000000000,0.0000000000,0.0000000000,30324
BraTS-MEN-RT-0077-1_slice_187_img.npy,-2.8417923357,-2.8417923357,0.0000000000,29654
BraTS-MEN-RT-0077-1_slice_187_mask.npy,1.0000000000,0.0000000000,0.0000000000,30380
BraTS-MEN-RT-0077-1_slice_188_img.npy,-2.8417923357,-2.8417923357,0.0000000000,29813
BraTS-MEN-RT-0077-1_slice_188_mask.npy,1.0000000000,0.0000000000,0.0000000000,30325
BraTS-MEN-RT-0077-1_slice_189_img.npy,-2.8417923357,-2.8417923357,0.0000000000,29861
BraTS-MEN-RT-0077-1_slice_189_mask.npy,1.0000000000,0.0000000000,0.0000000000,30322
BraTS-MEN-RT-0077-1_slice_190_img.npy,-2.8417923357,-2.8417923357,0.0000000000,30003
BraTS-MEN-RT-0077-1_slice_190_mask.npy,1.0000000000,0.0000000000,0.0000000000,30344
BraTS-MEN-RT-0077-1_slice_191_img.npy,-2.8417923357,-2.8417923357,0.0000000000,30126
BraTS-MEN-RT-0077-1_slice_191_mask.npy,1.0000000000,0.0000000000,0.0000000000,30483
BraTS-MEN-RT-0077-1_slice_192_img.npy,-2.8417923357,-2.8417923357,0.0000000000,30265
BraTS-MEN-RT-0077-1_slice_192_mask.npy,1.0000000000,0.0000000000,0.0000000000,30599
BraTS-MEN-RT-0078-1_slice_030_img.npy,-3.0686075502,-3.0686075502,0.0000000000,30304
BraTS-MEN-RT-0078-1_slice_030_mask.npy,1.0000000000,0.0000000000,0.0000000000,30657
BraTS-MEN-RT-0078-1_slice_031_img.npy,-3.0686075502,-3.0686075502,0.0000000000,30185
BraTS-MEN-RT-0078-1_slice_031_mask.npy,1.0000000000,0.0000000000,0.0000000000,30533
BraTS-MEN-RT-0078-1_slice_032_img.npy,-3.0686075502,-3.0686075502,0.0000000000,30101
BraTS-MEN-RT-0078-1_slice_032_mask.npy,1.0000000000,0.0000000000,0.0000000000,30439
BraTS-MEN-RT-0078-1_slice_033_img.npy,-3.0686075502,-3.0686075502,0.0000000000,30027
BraTS-MEN-RT-0078-1_slice_033_mask.npy,1.0000000000,0.0000000000,0.0000000000,30380
BraTS-MEN-RT-0078-1_slice_034_img.npy,-3.0686075502,-3.0686075502,0.0000000000,29924
BraTS-MEN-RT-0078-1_slice_034_mask.npy,1.0000000000,0.0000000000,0.0000000000,30329
BraTS-MEN-RT-0078-1_slice_035_img.npy,-3.0686075502,-3.0686075502,0.0000000000,29862
BraTS-MEN-RT-0078-1_slice_035_mask.npy,1.0000000000,0.0000000000,0.0000000000,30265
BraTS-MEN-RT-0078-1_slice_036_img.npy,-3.0686075502,-3.0686075502,0.0000000000,29792
BraTS-MEN-RT-0078-1_slice_036_mask.npy,1.0000000000,0.0000000000,0.0000000000,30185
BraTS-MEN-RT-0078-1_slice_037_img.npy,-3.0686075502,-3.0686075502,0.0000000000,29589
BraTS-MEN-RT-0078-1_slice_037_mask.npy,1.0000000000,0.0000000000,0.0000000000,30133
BraTS-MEN-RT-0078-1_slice_038_img.npy,-3.0686075502,-3.0686075502,0.0000000000,29506
BraTS-MEN-RT-0078-1_slice_038_mask.npy,1.0000000000,0.0000000000,0.0000000000,30080
BraTS-MEN-RT-0078-1_slice_039_img.npy,-3.0686075502,-3.0686075502,0.0000000000,29279
BraTS-MEN-RT-0078-1_slice_039_mask.npy,1.0000000000,0.0000000000,0.0000000000,30049
BraTS-MEN-RT-0078-1_slice_040_img.npy,-3.0686075502,-3.0686075502,0.0000000000,29096
BraTS-MEN-RT-0078-1_slice_040_mask.npy,1.0000000000,0.0000000000,0.0000000000,30043
BraTS-MEN-RT-0078-1_slice_041_img.npy,-3.0686075502,-3.0686075502,0.0000000000,28799
BraTS-MEN-RT-0078-1_slice_041_mask.npy,1.0000000000,0.0000000000,0.0000000000,30056
BraTS-MEN-RT-0078-1_slice_042_img.npy,-3.0686075502,-3.0686075502,0.0000000000,28552
BraTS-MEN-RT-0078-1_slice_042_mask.npy,1.0000000000,0.0000000000,0.0000000000,30071
BraTS-MEN-RT-0078-1_slice_043_img.npy,-3.0686075502,-3.0686075502,0.0000000000,28341
BraTS-MEN-RT-0078-1_slice_043_mask.npy,1.0000000000,0.0000000000,0.0000000000,30074
BraTS-MEN-RT-0078-1_slice_044_img.npy,-3.0686075502,-3.0686075502,0.0000000000,28068
BraTS-MEN-RT-0078-1_slice_044_mask.npy,1.0000000000,0.0000000000,0.0000000000,30130
BraTS-MEN-RT-0078-1_slice_045_img.npy,-3.0686075502,-3.0686075502,0.0000000000,27855
BraTS-MEN-RT-0078-1_slice_045_mask.npy,1.0000000000,0.0000000000,0.0000000000,30200
BraTS-MEN-RT-0078-1_slice_046_img.npy,-3.0686075502,-3.0686075502,0.0000000000,27583
BraTS-MEN-RT-0078-1_slice_046_mask.npy,1.0000000000,0.0000000000,0.0000000000,30264
BraTS-MEN-RT-0078-1_slice_047_img.npy,-3.0686075502,-3.0686075502,0.0000000000,27360
BraTS-MEN-RT-0078-1_slice_047_mask.npy,1.0000000000,0.0000000000,0.0000000000,30358
BraTS-MEN-RT-0078-1_slice_048_img.npy,-3.0686075502,-3.0686075502,0.0000000000,27146
BraTS-MEN-RT-0078-1_slice_048_mask.npy,1.0000000000,0.0000000000,0.0000000000,30564
BraTS-MEN-RT-0078-1_slice_049_img.npy,-3.0686075502,-3.0686075502,0.0000000000,26870
BraTS-MEN-RT-0078-1_slice_049_mask.npy,1.0000000000,0.0000000000,0.0000000000,30640
BraTS-MEN-RT-0079-1_slice_055_img.npy,-2.6641039728,-2.6641039728,0.0000000000,24132
BraTS-MEN-RT-0079-1_slice_055_mask.npy,1.0000000000,0.0000000000,0.0000000000,30602
BraTS-MEN-RT-0079-1_slice_056_img.npy,-2.6641039728,-2.6641039728,0.0000000000,24013
BraTS-MEN-RT-0079-1_slice_056_mask.npy,1.0000000000,0.0000000000,0.0000000000,30498
BraTS-MEN-RT-0079-1_slice_057_img.npy,-2.6641039728,-2.6641039728,0.0000000000,23853
BraTS-MEN-RT-0079-1_slice_057_mask.npy,1.0000000000,0.0000000000,0.0000000000,30416
BraTS-MEN-RT-0079-1_slice_058_img.npy,-2.6641039728,-2.6641039728,0.0000000000,23435
BraTS-MEN-RT-0079-1_slice_058_mask.npy,1.0000000000,0.0000000000,0.0000000000,30313
BraTS-MEN-RT-0079-1_slice_059_img.npy,-2.6641039728,-2.6641039728,0.0000000000,23234
BraTS-MEN-RT-0079-1_slice_059_mask.npy,1.0000000000,0.0000000000,0.0000000000,30162
BraTS-MEN-RT-0079-1_slice_060_img.npy,-2.6641039728,-2.6641039728,0.0000000000,23064
BraTS-MEN-RT-0079-1_slice_060_mask.npy,1.0000000000,0.0000000000,0.0000000000,30045
BraTS-MEN-RT-0079-1_slice_061_img.npy,-2.6641039728,-2.6641039728,0.0000000000,22910
BraTS-MEN-RT-0079-1_slice_061_mask.npy,1.0000000000,0.0000000000,0.0000000000,29953
BraTS-MEN-RT-0079-1_slice_062_img.npy,-2.6641039728,-2.6641039728,0.0000000000,22863
BraTS-MEN-RT-0079-1_slice_062_mask.npy,1.0000000000,0.0000000000,0.0000000000,29867
BraTS-MEN-RT-0079-1_slice_063_img.npy,-2.6641039728,-2.6641039728,0.0000000000,22744
BraTS-MEN-RT-0079-1_slice_063_mask.npy,1.0000000000,0.0000000000,0.0000000000,29740
BraTS-MEN-RT-0079-1_slice_064_img.npy,-2.6641039728,-2.6641039728,0.0000000000,22555
