filename,image_file,type,voxel_count,original_voxel_count,removed_ratio
BraTS-MEN-RT-0497-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0497-1_t1c.nii.gz,BET,1431705,3968622,0.6392437979732009
BraTS-MEN-RT-0378-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0378-1_t1c.nii.gz,GTV,8993,24846,0.6380503904048942
BraTS-MEN-RT-0421-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0421-1_t1c.nii.gz,BET,1129652,7406716,0.8474827440393287
BraTS-MEN-RT-0196-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0196-1_t1c.nii.gz,BET,1443286,9620740,0.8499818101310295
BraTS-MEN-RT-0545-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0545-1_t1c.nii.gz,GTV,24254,16020,-0.5139825218476903
BraTS-MEN-RT-0316-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0316-1_t1c.nii.gz,GTV,2378,1609,-0.4779366065879429
BraTS-MEN-RT-0300-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0300-1_t1c.nii.gz,GTV,70805,45069,-0.5710355233087043
BraTS-MEN-RT-0180-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0180-1_t1c.nii.gz,BET,1283892,2553839,0.4972697965690085
BraTS-MEN-RT-0459-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0459-1_t1c.nii.gz,BET,1132916,7560468,0.8501526625071358
BraTS-MEN-RT-0481-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0481-1_t1c.nii.gz,BET,1399565,908637,-0.5402905670801432
BraTS-MEN-RT-0136-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0136-1_t1c.nii.gz,BET,1334258,644450,-1.0703824967026145
BraTS-MEN-RT-0052-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0052-1_t1c.nii.gz,GTV,1685,1189,-0.4171572750210262
BraTS-MEN-RT-0601-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0601-1_t1c.nii.gz,GTV,7508,7508,0.0
BraTS-MEN-RT-0158-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0158-1_t1c.nii.gz,BET,1295843,6422418,0.7982312892122562
BraTS-MEN-RT-0582-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0582-1_t1c.nii.gz,BET,1546108,997433,-0.5500870735177199
BraTS-MEN-RT-0035-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0035-1_t1c.nii.gz,BET,1241038,3209894,0.6133710334359951
BraTS-MEN-RT-0151-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0151-1_t1c.nii.gz,GTV,627,3937,0.840741681483363
BraTS-MEN-RT-0608-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0608-1_t1c.nii.gz,BET,1501352,1588818,0.05505098758951621
BraTS-MEN-RT-0488-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0488-1_t1c.nii.gz,GTV,18893,20048,0.057611731843575376
BraTS-MEN-RT-0450-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0450-1_t1c.nii.gz,GTV,91998,59684,-0.5414181355137055
BraTS-MEN-RT-0203-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0203-1_t1c.nii.gz,GTV,80657,110976,0.27320321510957324
BraTS-MEN-RT-0534-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0534-1_t1c.nii.gz,BET,1351184,874993,-0.5442226394954017
BraTS-MEN-RT-0189-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0189-1_t1c.nii.gz,GTV,15536,31108,0.5005786292915007
BraTS-MEN-RT-0309-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0309-1_t1c.nii.gz,BET,1222884,9711117,0.8740738063396827
BraTS-MEN-RT-0126-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0126-1_t1c.nii.gz,BET,1510006,973578,-0.5509861562196352
BraTS-MEN-RT-0491-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0491-1_t1c.nii.gz,BET,1279927,6383255,0.7994867822137766
BraTS-MEN-RT-0611-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0611-1_t1c.nii.gz,GTV,24861,28357,0.12328525584511763
BraTS-MEN-RT-0148-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0148-1_t1c.nii.gz,BET,1320159,1320159,0.0
BraTS-MEN-RT-0310-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0310-1_t1c.nii.gz,GTV,19350,9260,-1.0896328293736501
BraTS-MEN-RT-0543-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0543-1_t1c.nii.gz,GTV,660,1842,0.6416938110749186
BraTS-MEN-RT-0190-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0190-1_t1c.nii.gz,BET,1805156,4326857,0.5828020200344037
BraTS-MEN-RT-0274-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0274-1_t1c.nii.gz,BET,1348572,1409954,0.043534753616075395
BraTS-MEN-RT-0449-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0449-1_t1c.nii.gz,BET,1489439,1031728,-0.4436353379960609
BraTS-MEN-RT-0524-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0524-1_t1c.nii.gz,BET,1309500,633321,-1.067671844135912
BraTS-MEN-RT-0093-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0093-1_t1c.nii.gz,BET,1394236,9303158,0.85013304084484
BraTS-MEN-RT-0377-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0377-1_t1c.nii.gz,BET,1804220,1169129,-0.5432172155510642
BraTS-MEN-RT-0199-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0199-1_t1c.nii.gz,GTV,2762,1381,-1.0
BraTS-MEN-RT-0319-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0319-1_t1c.nii.gz,BET,1332887,864253,-0.5422416815446403
BraTS-MEN-RT-0141-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0141-1_t1c.nii.gz,GTV,36638,91288,0.5986548067654018
BraTS-MEN-RT-0618-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0618-1_t1c.nii.gz,BET,1548055,997991,-0.5511713031480243
BraTS-MEN-RT-0498-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0498-1_t1c.nii.gz,GTV,479,1330,0.6398496240601503
BraTS-MEN-RT-0157-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0157-1_t1c.nii.gz,GTV,6318,41792,0.848822741194487
BraTS-MEN-RT-0584-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0584-1_t1c.nii.gz,BET,1541941,1754899,0.12135057345180544
BraTS-MEN-RT-0033-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0033-1_t1c.nii.gz,BET,1872991,1213475,-0.5434936854900183
BraTS-MEN-RT-0438-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0438-1_t1c.nii.gz,GTV,64205,41748,-0.5379179840950465
BraTS-MEN-RT-0085-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0085-1_t1c.nii.gz,BET,1362869,10331075,0.8680806208453622
BraTS-MEN-RT-0361-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0361-1_t1c.nii.gz,BET,1262691,8292146,0.8477244611949669
BraTS-MEN-RT-0456-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0456-1_t1c.nii.gz,GTV,1746,4611,0.6213402732595966
BraTS-MEN-RT-0431-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0431-1_t1c.nii.gz,BET,1416807,917549,-0.5441213493775265
BraTS-MEN-RT-0306-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0306-1_t1c.nii.gz,GTV,84999,54933,-0.5473212822893343
BraTS-MEN-RT-0555-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0555-1_t1c.nii.gz,GTV,6204,4123,-0.5047295658501092
BraTS-MEN-RT-0607-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0607-1_t1c.nii.gz,GTV,4504,29450,0.847062818336163
BraTS-MEN-RT-0054-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0054-1_t1c.nii.gz,GTV,332,926,0.6414686825053996
BraTS-MEN-RT-0130-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0130-1_t1c.nii.gz,BET,1321866,638326,-1.070832145330129
BraTS-MEN-RT-0078-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0078-1_t1c.nii.gz,GTV,14369,8950,-0.6054748603351956
BraTS-MEN-RT-0016-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0016-1_t1c.nii.gz,GTV,4569,30137,0.8483923416398447
BraTS-MEN-RT-0579-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0579-1_t1c.nii.gz,GTV,6079,6162,0.013469652710158986
BraTS-MEN-RT-0220-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0220-1_t1c.nii.gz,BET,1273075,3530334,0.6393896441526496
BraTS-MEN-RT-0473-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0473-1_t1c.nii.gz,BET,1441135,3994758,0.6392434785786774
BraTS-MEN-RT-0517-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0517-1_t1c.nii.gz,GTV,4558,2994,-0.522378089512358
BraTS-MEN-RT-0344-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0344-1_t1c.nii.gz,GTV,7860,5473,-0.43614105609355014
BraTS-MEN-RT-0229-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0229-1_t1c.nii.gz,GTV,14177,9062,-0.5644449348929597
BraTS-MEN-RT-0570-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0570-1_t1c.nii.gz,BET,1349694,8993189,0.8499204231113123
BraTS-MEN-RT-0414-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0414-1_t1c.nii.gz,GTV,284,755,0.623841059602649
BraTS-MEN-RT-0247-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0247-1_t1c.nii.gz,GTV,13858,9151,-0.5143700142060976
BraTS-MEN-RT-0395-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0395-1_t1c.nii.gz,BET,1293507,2349182,0.44937982668009546
BraTS-MEN-RT-0071-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0071-1_t1c.nii.gz,BET,1179689,3267687,0.638983476691617
BraTS-MEN-RT-0383-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0383-1_t1c.nii.gz,BET,1615249,10626485,0.8479978092473663
BraTS-MEN-RT-0067-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0067-1_t1c.nii.gz,BET,1178218,8172563,0.8558324971003588
BraTS-MEN-RT-0103-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0103-1_t1c.nii.gz,GTV,15065,38235,0.605989276840591
BraTS-MEN-RT-0009-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0009-1_t1c.nii.gz,BET,1571704,760536,-1.0665741003713172
BraTS-MEN-RT-0289-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0289-1_t1c.nii.gz,GTV,5372,35164,0.8472301217153908
BraTS-MEN-RT-0402-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0402-1_t1c.nii.gz,GTV,17103,45738,0.6260658533385806
BraTS-MEN-RT-0251-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0251-1_t1c.nii.gz,GTV,8647,33205,0.7395874115344074
BraTS-MEN-RT-0335-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0335-1_t1c.nii.gz,BET,1349291,938827,-0.43720941131859226
BraTS-MEN-RT-0566-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0566-1_t1c.nii.gz,BET,1113779,7432490,0.8501472588594132
BraTS-MEN-RT-0508-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0508-1_t1c.nii.gz,BET,1301630,1727761,0.24663770046898847
BraTS-MEN-RT-0236-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0236-1_t1c.nii.gz,BET,1365704,3788318,0.6394959451661661
BraTS-MEN-RT-0465-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0465-1_t1c.nii.gz,BET,1468492,710135,-1.067905398269343
BraTS-MEN-RT-0258-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0258-1_t1c.nii.gz,BET,1360161,876293,-0.5521760415751353
BraTS-MEN-RT-0280-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0280-1_t1c.nii.gz,BET,1600788,5607014,0.7145025855116467
BraTS-MEN-RT-0156-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0156-1_t1c.nii.gz,BET,1460472,1792630,0.18529088545879513
BraTS-MEN-RT-0585-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0585-1_t1c.nii.gz,GTV,1021,6657,0.8466276100345501
BraTS-MEN-RT-0360-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0360-1_t1c.nii.gz,GTV,20612,133984,0.8461607356102221
BraTS-MEN-RT-0533-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0533-1_t1c.nii.gz,GTV,3041,2755,-0.10381125226860255
BraTS-MEN-RT-0084-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0084-1_t1c.nii.gz,GTV,52344,32899,-0.5910513997385938
BraTS-MEN-RT-0457-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0457-1_t1c.nii.gz,BET,1184695,7770067,0.8475309157565822
BraTS-MEN-RT-0439-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0439-1_t1c.nii.gz,BET,1567775,10459177,0.850105318994028
BraTS-MEN-RT-0263-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0263-1_t1c.nii.gz,GTV,2376,1091,-1.1778185151237395
BraTS-MEN-RT-0430-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0430-1_t1c.nii.gz,GTV,1859,3303,0.4371783227369058
BraTS-MEN-RT-0554-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0554-1_t1c.nii.gz,BET,1509647,977853,-0.54383838879668
BraTS-MEN-RT-0369-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0369-1_t1c.nii.gz,BET,1277629,9391157,0.8639540367603268
BraTS-MEN-RT-0055-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0055-1_t1c.nii.gz,BET,1789171,1154793,-0.5493434754107447
BraTS-MEN-RT-0131-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0131-1_t1c.nii.gz,GTV,726,1354,0.4638109305760709
BraTS-MEN-RT-0149-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0149-1_t1c.nii.gz,GTV,5536,5516,-0.0036258158085569203
BraTS-MEN-RT-0490-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0490-1_t1c.nii.gz,GTV,32639,20885,-0.5627962652621499
BraTS-MEN-RT-0127-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0127-1_t1c.nii.gz,GTV,5463,35242,0.8449860961352931
BraTS-MEN-RT-0448-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0448-1_t1c.nii.gz,GTV,23421,60436,0.6124660798199748
BraTS-MEN-RT-0542-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0542-1_t1c.nii.gz,BET,1399375,901922,-0.5515476948117464
BraTS-MEN-RT-0311-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0311-1_t1c.nii.gz,BET,1183951,1347281,0.12122935007619051
BraTS-MEN-RT-0275-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0275-1_t1c.nii.gz,GTV,274,1878,0.8541001064962727
BraTS-MEN-RT-0191-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0191-1_t1c.nii.gz,GTV,6369,11704,0.4558270676691729
BraTS-MEN-RT-0426-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0426-1_t1c.nii.gz,GTV,33495,60838,0.4494394950524343
BraTS-MEN-RT-0198-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0198-1_t1c.nii.gz,BET,1356659,880349,-0.5410467893982955
BraTS-MEN-RT-0318-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0318-1_t1c.nii.gz,GTV,3331,21758,0.8469068848239728
BraTS-MEN-RT-0441-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0441-1_t1c.nii.gz,BET,1240862,8286008,0.8502461016209495
BraTS-MEN-RT-0212-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0212-1_t1c.nii.gz,BET,1074047,1221920,0.12101692418488941
BraTS-MEN-RT-0619-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0619-1_t1c.nii.gz,GTV,45644,28746,-0.5878383079384959
BraTS-MEN-RT-0593-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0593-1_t1c.nii.gz,GTV,37810,24482,-0.5443999673229312
BraTS-MEN-RT-0024-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0024-1_t1c.nii.gz,GTV,5714,8913,0.35891394592168746
BraTS-MEN-RT-0140-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0140-1_t1c.nii.gz,BET,1275372,617261,-1.0661794605523434
BraTS-MEN-RT-0066-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0066-1_t1c.nii.gz,GTV,48692,30638,-0.5892682289966709
BraTS-MEN-RT-0382-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0382-1_t1c.nii.gz,GTV,15316,17342,0.11682620228347362
BraTS-MEN-RT-0102-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0102-1_t1c.nii.gz,BET,1455621,4037468,0.6394718174856122
BraTS-MEN-RT-0509-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0509-1_t1c.nii.gz,GTV,1421,9865,0.8559553978712621
BraTS-MEN-RT-0250-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0250-1_t1c.nii.gz,BET,1360976,878309,-0.5495412206865693
BraTS-MEN-RT-0567-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0567-1_t1c.nii.gz,GTV,6390,17819,0.6413940176216398
BraTS-MEN-RT-0500-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0500-1_t1c.nii.gz,BET,1148895,7666389,0.8501387028495423
BraTS-MEN-RT-0281-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0281-1_t1c.nii.gz,GTV,35216,23349,-0.5082444644310249
BraTS-MEN-RT-0017-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0017-1_t1c.nii.gz,BET,1361714,1548857,0.1208265191686515
BraTS-MEN-RT-0173-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0173-1_t1c.nii.gz,GTV,8523,10886,0.21706779349623373
BraTS-MEN-RT-0297-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0297-1_t1c.nii.gz,GTV,16503,10588,-0.5586513033622968
BraTS-MEN-RT-0079-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0079-1_t1c.nii.gz,BET,1370528,883571,-0.5511237919759702
BraTS-MEN-RT-0221-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0221-1_t1c.nii.gz,GTV,1554,11782,0.8681038872856901
BraTS-MEN-RT-0516-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0516-1_t1c.nii.gz,BET,1363641,8965537,0.8479019159700083
BraTS-MEN-RT-0578-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0578-1_t1c.nii.gz,BET,1162322,1122730,-0.035264043893010744
BraTS-MEN-RT-0322-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0322-1_t1c.nii.gz,GTV,15957,18240,0.12516447368421058
BraTS-MEN-RT-0415-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0415-1_t1c.nii.gz,BET,1366752,10064725,0.8642037412845358
BraTS-MEN-RT-0114-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0114-1_t1c.nii.gz,BET,1283742,787796,-0.6295360727904178
BraTS-MEN-RT-0070-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0070-1_t1c.nii.gz,GTV,30854,19788,-0.5592278148372751
BraTS-MEN-RT-0394-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0394-1_t1c.nii.gz,GTV,18437,21005,0.12225660557010232
BraTS-MEN-RT-0623-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0623-1_t1c.nii.gz,GTV,3486,1694,-1.0578512396694215
BraTS-MEN-RT-0471-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0471-1_t1c.nii.gz,BET,1357344,8926146,0.8479361641631226
BraTS-MEN-RT-0222-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0222-1_t1c.nii.gz,BET,1373460,884685,-0.5524847827192729
BraTS-MEN-RT-0294-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0294-1_t1c.nii.gz,BET,1386425,1576427,0.12052698919772376
BraTS-MEN-RT-0117-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0117-1_t1c.nii.gz,GTV,1972,13058,0.8489814672997396
BraTS-MEN-RT-0073-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0073-1_t1c.nii.gz,BET,1701190,1101593,-0.5442999365464378
BraTS-MEN-RT-0620-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0620-1_t1c.nii.gz,BET,1349344,652838,-1.0668894886633438
BraTS-MEN-RT-0397-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0397-1_t1c.nii.gz,BET,1173735,761581,-0.5411820935658846
BraTS-MEN-RT-0179-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0179-1_t1c.nii.gz,GTV,2630,5232,0.4973241590214067
BraTS-MEN-RT-0321-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0321-1_t1c.nii.gz,BET,1287908,2344031,0.4505584610442439
BraTS-MEN-RT-0478-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0478-1_t1c.nii.gz,GTV,718,1352,0.46893491124260356
BraTS-MEN-RT-0400-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0400-1_t1c.nii.gz,GTV,3433,2424,-0.41625412541254136
BraTS-MEN-RT-0564-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0564-1_t1c.nii.gz,BET,1160038,746791,-0.5533636586407711
BraTS-MEN-RT-0065-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0065-1_t1c.nii.gz,BET,1709943,1108449,-0.5426447224906152
BraTS-MEN-RT-0101-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0101-1_t1c.nii.gz,GTV,15054,16786,0.10318122244727745
BraTS-MEN-RT-0388-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0388-1_t1c.nii.gz,GTV,4351,21786,0.8002845864316533
BraTS-MEN-RT-0166-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0166-1_t1c.nii.gz,BET,1357788,1544451,0.12086042224712856
BraTS-MEN-RT-0282-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0282-1_t1c.nii.gz,BET,1547508,6489098,0.7615218632851593
BraTS-MEN-RT-0002-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0002-1_t1c.nii.gz,GTV,12352,7528,-0.6408076514346439
BraTS-MEN-RT-0409-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0409-1_t1c.nii.gz,BET,1411942,1606738,0.12123694093249804
BraTS-MEN-RT-0350-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0350-1_t1c.nii.gz,GTV,21372,18691,-0.1434380182975763
BraTS-MEN-RT-0503-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0503-1_t1c.nii.gz,GTV,47150,30215,-0.5604832037067682
BraTS-MEN-RT-0467-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0467-1_t1c.nii.gz,BET,1352250,2048775,0.3399714463520884
BraTS-MEN-RT-0234-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0234-1_t1c.nii.gz,BET,1301090,3606095,0.6391969706843552
BraTS-MEN-RT-0312-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0312-1_t1c.nii.gz,GTV,1527,10104,0.8488717339667459
BraTS-MEN-RT-0425-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0425-1_t1c.nii.gz,BET,1325968,860408,-0.5410921330345604
BraTS-MEN-RT-0192-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0192-1_t1c.nii.gz,BET,1306516,632099,-1.0669483735933771
BraTS-MEN-RT-0599-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0599-1_t1c.nii.gz,GTV,875,1572,0.443384223918575
BraTS-MEN-RT-0124-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0124-1_t1c.nii.gz,BET,1258888,2237765,0.4374351194160244
BraTS-MEN-RT-0493-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0493-1_t1c.nii.gz,BET,1095029,1079326,-0.014548894402617973
BraTS-MEN-RT-0143-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0143-1_t1c.nii.gz,GTV,34202,226148,0.8487627571324973
BraTS-MEN-RT-0548-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0548-1_t1c.nii.gz,BET,1504865,1966196,0.23463123717065848
BraTS-MEN-RT-0442-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0442-1_t1c.nii.gz,GTV,556,3692,0.8494041170097508
BraTS-MEN-RT-0211-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0211-1_t1c.nii.gz,GTV,1441,3814,0.6221814368117462
BraTS-MEN-RT-0375-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0375-1_t1c.nii.gz,BET,1536690,744117,-1.065118791802902
BraTS-MEN-RT-0526-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0526-1_t1c.nii.gz,BET,1364656,879073,-0.5523807465364083
BraTS-MEN-RT-0091-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0091-1_t1c.nii.gz,BET,1348234,874816,-0.5411629416928816
BraTS-MEN-RT-0363-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0363-1_t1c.nii.gz,BET,1485892,3846190,0.613671711485912
BraTS-MEN-RT-0454-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0454-1_t1c.nii.gz,GTV,6776,44434,0.8475041634784174
BraTS-MEN-RT-0155-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0155-1_t1c.nii.gz,GTV,33709,21912,-0.5383807959109164
BraTS-MEN-RT-0586-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0586-1_t1c.nii.gz,BET,1323634,2402837,0.4491369993054044
BraTS-MEN-RT-0031-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0031-1_t1c.nii.gz,BET,1361641,879114,-0.5488787574762772
BraTS-MEN-RT-0056-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0056-1_t1c.nii.gz,GTV,4094,2047,-1.0
