filename,image_file,type,voxel_count,original_voxel_count,removed_ratio
BraTS-MEN-RT-0497-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0497-1_t1c.nii.gz,BET,1429554,3968622,0.6397857997057921
BraTS-MEN-RT-0378-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0378-1_t1c.nii.gz,GTV,8935,24846,0.6403847701843355
BraTS-MEN-RT-0421-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0421-1_t1c.nii.gz,BET,1129037,7406716,0.8475657767896055
BraTS-MEN-RT-0196-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0196-1_t1c.nii.gz,BET,1440673,9620740,0.8502534108602873
BraTS-MEN-RT-0545-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0545-1_t1c.nii.gz,GTV,24372,16020,-0.5213483146067415
BraTS-MEN-RT-0316-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0316-1_t1c.nii.gz,GTV,2184,1609,-0.35736482287134863
BraTS-MEN-RT-0300-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0300-1_t1c.nii.gz,GTV,70607,45069,-0.5666422596463201
BraTS-MEN-RT-0180-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0180-1_t1c.nii.gz,BET,1270466,2553839,0.5025269799701547
BraTS-MEN-RT-0459-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0459-1_t1c.nii.gz,BET,1136190,7560468,0.8497196205314275
BraTS-MEN-RT-0481-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0481-1_t1c.nii.gz,BET,1407355,908637,-0.5488638477191661
BraTS-MEN-RT-0136-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0136-1_t1c.nii.gz,BET,1330704,644450,-1.064867716657615
BraTS-MEN-RT-0052-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0052-1_t1c.nii.gz,GTV,1653,1189,-0.3902439024390243
BraTS-MEN-RT-0601-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0601-1_t1c.nii.gz,GTV,7508,7508,0.0
BraTS-MEN-RT-0158-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0158-1_t1c.nii.gz,BET,1295971,6422418,0.7982113590239689
BraTS-MEN-RT-0582-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0582-1_t1c.nii.gz,BET,1545499,997433,-0.5494765061913933
BraTS-MEN-RT-0035-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0035-1_t1c.nii.gz,BET,1241345,3209894,0.613275391648447
BraTS-MEN-RT-0151-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0151-1_t1c.nii.gz,GTV,596,3937,0.8486156972313945
BraTS-MEN-RT-0608-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0608-1_t1c.nii.gz,BET,1501035,1588818,0.05525050698066114
BraTS-MEN-RT-0488-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0488-1_t1c.nii.gz,GTV,19135,20048,0.04554070231444529
BraTS-MEN-RT-0450-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0450-1_t1c.nii.gz,GTV,92384,59684,-0.5478855304604249
BraTS-MEN-RT-0203-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0203-1_t1c.nii.gz,GTV,80183,110976,0.27747440888119956
BraTS-MEN-RT-0534-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0534-1_t1c.nii.gz,BET,1355635,874993,-0.5493095373334416
BraTS-MEN-RT-0189-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0189-1_t1c.nii.gz,GTV,14980,31108,0.5184518451845185
BraTS-MEN-RT-0309-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0309-1_t1c.nii.gz,BET,1225495,9711117,0.8738049392258378
BraTS-MEN-RT-0126-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0126-1_t1c.nii.gz,BET,1507563,973578,-0.5484768554753703
BraTS-MEN-RT-0491-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0491-1_t1c.nii.gz,BET,1272518,6383255,0.8006474753084437
BraTS-MEN-RT-0611-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0611-1_t1c.nii.gz,GTV,24904,28357,0.12176887540995174
BraTS-MEN-RT-0148-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0148-1_t1c.nii.gz,BET,1320159,1320159,0.0
BraTS-MEN-RT-0310-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0310-1_t1c.nii.gz,GTV,19408,9260,-1.0958963282937364
BraTS-MEN-RT-0543-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0543-1_t1c.nii.gz,GTV,664,1842,0.6395222584147666
BraTS-MEN-RT-0190-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0190-1_t1c.nii.gz,BET,1805075,4326857,0.5828207403202833
BraTS-MEN-RT-0274-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0274-1_t1c.nii.gz,BET,1346760,1409954,0.04481990192587848
BraTS-MEN-RT-0449-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0449-1_t1c.nii.gz,BET,1494592,1031728,-0.44862987143898403
BraTS-MEN-RT-0524-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0524-1_t1c.nii.gz,BET,1308260,633321,-1.0657139112709038
BraTS-MEN-RT-0093-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0093-1_t1c.nii.gz,BET,1397559,9303158,0.8497758503080352
BraTS-MEN-RT-0377-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0377-1_t1c.nii.gz,BET,1810756,1169129,-0.5488077021440747
BraTS-MEN-RT-0199-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0199-1_t1c.nii.gz,GTV,2766,1381,-1.002896451846488
BraTS-MEN-RT-0319-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0319-1_t1c.nii.gz,BET,1339514,864253,-0.5499095750897018
BraTS-MEN-RT-0141-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0141-1_t1c.nii.gz,GTV,37269,91288,0.5917426167732889
BraTS-MEN-RT-0618-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0618-1_t1c.nii.gz,BET,1546847,997991,-0.5499608713906237
BraTS-MEN-RT-0498-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0498-1_t1c.nii.gz,GTV,483,1330,0.6368421052631579
BraTS-MEN-RT-0157-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0157-1_t1c.nii.gz,GTV,6346,41792,0.8481527565084227
BraTS-MEN-RT-0584-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0584-1_t1c.nii.gz,BET,1540979,1754899,0.121898753147617
BraTS-MEN-RT-0033-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0033-1_t1c.nii.gz,BET,1880234,1213475,-0.5494624940769279
BraTS-MEN-RT-0438-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0438-1_t1c.nii.gz,GTV,65041,41748,-0.5579428954680463
BraTS-MEN-RT-0085-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0085-1_t1c.nii.gz,BET,1365058,10331075,0.8678687358285561
BraTS-MEN-RT-0361-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0361-1_t1c.nii.gz,BET,1262528,8292146,0.8477441183500628
BraTS-MEN-RT-0456-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0456-1_t1c.nii.gz,GTV,1761,4611,0.6180871828236825
BraTS-MEN-RT-0431-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0431-1_t1c.nii.gz,BET,1421202,917549,-0.5489112843019828
BraTS-MEN-RT-0306-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0306-1_t1c.nii.gz,GTV,85053,54933,-0.5483042979629731
BraTS-MEN-RT-0555-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0555-1_t1c.nii.gz,GTV,6561,4123,-0.5913170021828766
BraTS-MEN-RT-0607-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0607-1_t1c.nii.gz,GTV,4428,29450,0.8496434634974533
BraTS-MEN-RT-0054-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0054-1_t1c.nii.gz,GTV,342,926,0.630669546436285
BraTS-MEN-RT-0130-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0130-1_t1c.nii.gz,BET,1318974,638326,-1.0663015449785846
BraTS-MEN-RT-0078-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0078-1_t1c.nii.gz,GTV,13462,8950,-0.5041340782122905
BraTS-MEN-RT-0016-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0016-1_t1c.nii.gz,GTV,4586,30137,0.8478282509871586
BraTS-MEN-RT-0579-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0579-1_t1c.nii.gz,GTV,5667,6162,0.08033106134371959
BraTS-MEN-RT-0220-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0220-1_t1c.nii.gz,BET,1271117,3530334,0.6399442658966545
BraTS-MEN-RT-0473-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0473-1_t1c.nii.gz,BET,1438801,3994758,0.6398277442588512
BraTS-MEN-RT-0517-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0517-1_t1c.nii.gz,GTV,4597,2994,-0.5354041416165665
BraTS-MEN-RT-0344-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0344-1_t1c.nii.gz,GTV,7780,5473,-0.42152384432669465
BraTS-MEN-RT-0229-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0229-1_t1c.nii.gz,GTV,14203,9062,-0.5673140587066872
BraTS-MEN-RT-0570-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0570-1_t1c.nii.gz,BET,1351248,8993189,0.8497476256753861
BraTS-MEN-RT-0414-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0414-1_t1c.nii.gz,GTV,282,755,0.6264900662251656
BraTS-MEN-RT-0247-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0247-1_t1c.nii.gz,GTV,13914,9151,-0.5204895639820784
BraTS-MEN-RT-0395-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0395-1_t1c.nii.gz,BET,1293305,2349182,0.4494658140578295
BraTS-MEN-RT-0071-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0071-1_t1c.nii.gz,BET,1177229,3267687,0.6397363027731848
BraTS-MEN-RT-0383-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0383-1_t1c.nii.gz,BET,1615033,10626485,0.8480181358181939
BraTS-MEN-RT-0067-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0067-1_t1c.nii.gz,BET,1177608,8172563,0.8559071370878389
BraTS-MEN-RT-0103-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0103-1_t1c.nii.gz,GTV,15017,38235,0.6072446711128547
BraTS-MEN-RT-0009-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0009-1_t1c.nii.gz,BET,1570524,760536,-1.0650225630344914
BraTS-MEN-RT-0289-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0289-1_t1c.nii.gz,GTV,5378,35164,0.8470594926629508
BraTS-MEN-RT-0402-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0402-1_t1c.nii.gz,GTV,16944,45738,0.6295421749967205
BraTS-MEN-RT-0251-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0251-1_t1c.nii.gz,GTV,8558,33205,0.7422677307634392
BraTS-MEN-RT-0335-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0335-1_t1c.nii.gz,BET,1357085,938827,-0.44551126032804755
BraTS-MEN-RT-0566-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0566-1_t1c.nii.gz,BET,1116759,7432490,0.8497463165103485
BraTS-MEN-RT-0508-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0508-1_t1c.nii.gz,BET,1301520,1727761,0.24670136668208165
BraTS-MEN-RT-0236-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0236-1_t1c.nii.gz,BET,1363447,3788318,0.640091724084409
BraTS-MEN-RT-0465-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0465-1_t1c.nii.gz,BET,1466948,710135,-1.0657311637927998
BraTS-MEN-RT-0258-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0258-1_t1c.nii.gz,BET,1357193,876293,-0.5487890465860163
BraTS-MEN-RT-0280-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0280-1_t1c.nii.gz,BET,1600187,5607014,0.7146097726882794
BraTS-MEN-RT-0156-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0156-1_t1c.nii.gz,BET,1460252,1792630,0.1854136101705316
BraTS-MEN-RT-0585-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0585-1_t1c.nii.gz,GTV,984,6657,0.8521856692203695
BraTS-MEN-RT-0360-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0360-1_t1c.nii.gz,GTV,20373,133984,0.8479445306902317
BraTS-MEN-RT-0533-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0533-1_t1c.nii.gz,GTV,2953,2755,-0.07186932849364802
BraTS-MEN-RT-0084-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0084-1_t1c.nii.gz,GTV,51550,32899,-0.5669169275661874
BraTS-MEN-RT-0457-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0457-1_t1c.nii.gz,BET,1182850,7770067,0.847768365446527
BraTS-MEN-RT-0439-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0439-1_t1c.nii.gz,BET,1571156,10459177,0.8497820622024085
BraTS-MEN-RT-0263-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0263-1_t1c.nii.gz,GTV,2282,1091,-1.0916590284142988
BraTS-MEN-RT-0430-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0430-1_t1c.nii.gz,GTV,1846,3303,0.4411141386618226
BraTS-MEN-RT-0554-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0554-1_t1c.nii.gz,BET,1515909,977853,-0.5502422143205574
BraTS-MEN-RT-0369-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0369-1_t1c.nii.gz,BET,1277467,9391157,0.8639712870309804
BraTS-MEN-RT-0055-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0055-1_t1c.nii.gz,BET,1788645,1154793,-0.5488879825215429
BraTS-MEN-RT-0131-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0131-1_t1c.nii.gz,GTV,737,1354,0.45568685376661744
BraTS-MEN-RT-0149-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0149-1_t1c.nii.gz,GTV,5544,5516,-0.0050761421319796
BraTS-MEN-RT-0490-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0490-1_t1c.nii.gz,GTV,32538,20885,-0.5579602585587742
BraTS-MEN-RT-0127-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0127-1_t1c.nii.gz,GTV,5449,35242,0.8453833494126326
BraTS-MEN-RT-0448-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0448-1_t1c.nii.gz,GTV,23451,60436,0.6119696869415581
BraTS-MEN-RT-0542-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0542-1_t1c.nii.gz,BET,1399662,901922,-0.5518659041469218
BraTS-MEN-RT-0311-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0311-1_t1c.nii.gz,BET,1183260,1347281,0.12174223491610137
BraTS-MEN-RT-0275-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0275-1_t1c.nii.gz,GTV,275,1878,0.8535676251331203
BraTS-MEN-RT-0191-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0191-1_t1c.nii.gz,GTV,6406,11704,0.4526657552973342
BraTS-MEN-RT-0426-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0426-1_t1c.nii.gz,GTV,33539,60838,0.44871626286202704
BraTS-MEN-RT-0198-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0198-1_t1c.nii.gz,BET,1364131,880349,-0.5495343324068069
BraTS-MEN-RT-0318-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0318-1_t1c.nii.gz,GTV,3309,21758,0.8479180071697766
BraTS-MEN-RT-0441-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0441-1_t1c.nii.gz,BET,1245204,8286008,0.8497220857136513
BraTS-MEN-RT-0212-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0212-1_t1c.nii.gz,BET,1073199,1221920,0.12171091397145473
BraTS-MEN-RT-0619-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0619-1_t1c.nii.gz,GTV,44076,28746,-0.5332915883949072
BraTS-MEN-RT-0593-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0593-1_t1c.nii.gz,GTV,37914,24482,-0.548647986275631
BraTS-MEN-RT-0024-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0024-1_t1c.nii.gz,GTV,5741,8913,0.3558846628520139
BraTS-MEN-RT-0140-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0140-1_t1c.nii.gz,BET,1274634,617261,-1.06498385609977
BraTS-MEN-RT-0066-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0066-1_t1c.nii.gz,GTV,46624,30638,-0.5217703505450748
BraTS-MEN-RT-0382-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0382-1_t1c.nii.gz,GTV,15194,17342,0.12386114634990197
BraTS-MEN-RT-0102-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0102-1_t1c.nii.gz,BET,1453551,4037468,0.6399845150475496
BraTS-MEN-RT-0509-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0509-1_t1c.nii.gz,GTV,1485,9865,0.8494678155093766
BraTS-MEN-RT-0250-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0250-1_t1c.nii.gz,BET,1360741,878309,-0.5492736610919391
BraTS-MEN-RT-0567-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0567-1_t1c.nii.gz,GTV,6273,17819,0.6479600426511027
BraTS-MEN-RT-0500-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0500-1_t1c.nii.gz,BET,1151559,7666389,0.8497912120034609
BraTS-MEN-RT-0281-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0281-1_t1c.nii.gz,GTV,35636,23349,-0.5262323868259882
BraTS-MEN-RT-0017-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0017-1_t1c.nii.gz,BET,1360049,1548857,0.12190150543271583
BraTS-MEN-RT-0173-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0173-1_t1c.nii.gz,GTV,8448,10886,0.22395737644681246
BraTS-MEN-RT-0297-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0297-1_t1c.nii.gz,GTV,16529,10588,-0.5611069134869664
BraTS-MEN-RT-0079-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0079-1_t1c.nii.gz,BET,1370416,883571,-0.5509970336283105
BraTS-MEN-RT-0221-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0221-1_t1c.nii.gz,GTV,1604,11782,0.8638601256153454
BraTS-MEN-RT-0516-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0516-1_t1c.nii.gz,BET,1364396,8965537,0.8478177046171356
BraTS-MEN-RT-0578-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0578-1_t1c.nii.gz,BET,1161892,1122730,-0.034881048871945985
BraTS-MEN-RT-0322-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0322-1_t1c.nii.gz,GTV,16004,18240,0.12258771929824563
BraTS-MEN-RT-0415-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0415-1_t1c.nii.gz,BET,1370724,10064725,0.8638090956285442
BraTS-MEN-RT-0114-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0114-1_t1c.nii.gz,BET,1283942,787796,-0.6297899456204399
BraTS-MEN-RT-0070-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0070-1_t1c.nii.gz,GTV,30531,19788,-0.5429047907822924
BraTS-MEN-RT-0394-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0394-1_t1c.nii.gz,GTV,18459,21005,0.12120923589621524
BraTS-MEN-RT-0623-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0623-1_t1c.nii.gz,GTV,3486,1694,-1.0578512396694215
BraTS-MEN-RT-0471-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0471-1_t1c.nii.gz,BET,1358980,8926146,0.8477528823749914
BraTS-MEN-RT-0222-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0222-1_t1c.nii.gz,BET,1369941,884685,-0.5485070957459435
BraTS-MEN-RT-0294-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0294-1_t1c.nii.gz,BET,1385026,1576427,0.12141443910818583
BraTS-MEN-RT-0117-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0117-1_t1c.nii.gz,GTV,2011,13058,0.8459947924643896
BraTS-MEN-RT-0073-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0073-1_t1c.nii.gz,BET,1705803,1101593,-0.5484875085444443
BraTS-MEN-RT-0620-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0620-1_t1c.nii.gz,BET,1348830,652838,-1.0661021570435545
BraTS-MEN-RT-0397-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0397-1_t1c.nii.gz,BET,1180545,761581,-0.5501240183250371
BraTS-MEN-RT-0179-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0179-1_t1c.nii.gz,GTV,2534,5232,0.5156727828746177
BraTS-MEN-RT-0321-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0321-1_t1c.nii.gz,BET,1283752,2344031,0.4523314751383407
BraTS-MEN-RT-0478-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0478-1_t1c.nii.gz,GTV,731,1352,0.459319526627219
BraTS-MEN-RT-0400-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0400-1_t1c.nii.gz,GTV,3431,2424,-0.4154290429042904
BraTS-MEN-RT-0564-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0564-1_t1c.nii.gz,BET,1156788,746791,-0.549011704747379
BraTS-MEN-RT-0065-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0065-1_t1c.nii.gz,BET,1716085,1108449,-0.548185798354277
BraTS-MEN-RT-0101-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0101-1_t1c.nii.gz,GTV,14973,16786,0.10800667222685567
BraTS-MEN-RT-0388-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0388-1_t1c.nii.gz,GTV,4136,21786,0.8101533094647939
BraTS-MEN-RT-0166-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0166-1_t1c.nii.gz,BET,1356734,1544451,0.12154286539359294
BraTS-MEN-RT-0282-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0282-1_t1c.nii.gz,BET,1547043,6489098,0.7615935219347897
BraTS-MEN-RT-0002-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0002-1_t1c.nii.gz,GTV,11467,7528,-0.5232465462274176
BraTS-MEN-RT-0409-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0409-1_t1c.nii.gz,BET,1410785,1606738,0.12195703344291353
BraTS-MEN-RT-0350-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0350-1_t1c.nii.gz,GTV,21241,18691,-0.13642929752287203
BraTS-MEN-RT-0503-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0503-1_t1c.nii.gz,GTV,46624,30215,-0.5430746318053947
BraTS-MEN-RT-0467-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0467-1_t1c.nii.gz,BET,1351539,2048775,0.3403184829959366
BraTS-MEN-RT-0234-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0234-1_t1c.nii.gz,BET,1298479,3606095,0.6399210226020113
BraTS-MEN-RT-0312-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0312-1_t1c.nii.gz,GTV,1536,10104,0.847980997624703
BraTS-MEN-RT-0425-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0425-1_t1c.nii.gz,BET,1332947,860408,-0.5492034011771161
BraTS-MEN-RT-0192-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0192-1_t1c.nii.gz,BET,1305410,632099,-1.0651986476801891
BraTS-MEN-RT-0599-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0599-1_t1c.nii.gz,GTV,853,1572,0.4573791348600509
BraTS-MEN-RT-0124-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0124-1_t1c.nii.gz,BET,1255440,2237765,0.4389759425140709
BraTS-MEN-RT-0493-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0493-1_t1c.nii.gz,BET,1116962,1079326,-0.03486990955466651
BraTS-MEN-RT-0143-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0143-1_t1c.nii.gz,GTV,34548,226148,0.8472327856094239
BraTS-MEN-RT-0548-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0548-1_t1c.nii.gz,BET,1501584,1966196,0.23629994161314538
BraTS-MEN-RT-0442-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0442-1_t1c.nii.gz,GTV,568,3692,0.8461538461538461
BraTS-MEN-RT-0211-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0211-1_t1c.nii.gz,GTV,1383,3814,0.6373885684320924
BraTS-MEN-RT-0375-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0375-1_t1c.nii.gz,BET,1536042,744117,-1.064247961006132
BraTS-MEN-RT-0526-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0526-1_t1c.nii.gz,BET,1362262,879073,-0.5496574232174121
BraTS-MEN-RT-0091-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0091-1_t1c.nii.gz,BET,1355858,874816,-0.5498779171848709
BraTS-MEN-RT-0363-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0363-1_t1c.nii.gz,BET,1486749,3846190,0.6134488935804003
BraTS-MEN-RT-0454-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0454-1_t1c.nii.gz,GTV,6772,44434,0.8475941846333889
BraTS-MEN-RT-0155-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0155-1_t1c.nii.gz,GTV,33845,21912,-0.5445874406717781
BraTS-MEN-RT-0586-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0586-1_t1c.nii.gz,BET,1323224,2402837,0.4493076309379288
BraTS-MEN-RT-0031-1_t1c_bet_mask.nii.gz,BraTS-MEN-RT-0031-1_t1c.nii.gz,BET,1362002,879114,-0.5492893981895408
BraTS-MEN-RT-0056-1_t1c_gtv_mask.nii.gz,BraTS-MEN-RT-0056-1_t1c.nii.gz,GTV,4094,2047,-1.0
